Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"15/01/2019","11 OLD CHAPEL GROUND, ARKLOW, WICKLOW","Wicklow","","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2019","28 UPPER MAIN STREET, ARKLOW, WICKLOW","Wicklow","","€145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2019","TARA COTTAGE, BALLYFREE EAST, GLENEALY","Wicklow","","€262,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/01/2019","10 MONASTERY COTTAGES, ENNISKERRY, CO WICKLOW","Wicklow","","€590,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/01/2019","29 DRUIDS COURT, DRUIDS GLEN GOLF RESORT, KILMULLIN","Wicklow","","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/01/2019","BETHEL, BALLINCLEA, BRITTAS BAY","Wicklow","","€490,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2019","14 ST MICHAEL'S TERRACE, ARKLOW, CO WICKLOW","Wicklow","","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2019","39 SIDBURY COURT, SIDMONTON AVE, BRAY","Wicklow","","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2019","4 SPRINGFIELD COURT, WICKLOW, WICKLOW","Wicklow","","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2019","48 Glenheron View, Greystones","Wicklow","","€383,260.00","No","Yes","New Dwelling house /Apartment",""
"17/01/2019","54 DARRAGH PARK, WICKLOW, WICKLOW","Wicklow","","€235,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"17/01/2019","74 PRIORY COURT, DELGANY, WICKLOW","Wicklow","","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2019","1 GALTRIM COURT, GALTRIM PARK, BRAY","Wicklow","","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2019","10 MILLBANK, KILLINCARRIG, GREYSTONES","Wicklow","","€625,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2019","19 CHARLESLAND COURT, GREYSTONES, WICKLOW","Wicklow","","€305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2019","3 Colledoe, Killarney Road, Bray","Wicklow","","€528,634.36","No","Yes","New Dwelling house /Apartment",""
"18/01/2019","4 DEERPARK VIEW, BALTINGLASS, WICKLOW","Wicklow","","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2019","40 HARBOUR COURT, ARKLOW, CO WICKLOW","Wicklow","","€242,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2019","5 EARLSCROFT, GREYSTONES RD, BRAY","Wicklow","","€560,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2019","51 HOLLYBROOK PARK, SOUTHERN CROSS RD, BRAY","Wicklow","","€405,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2019","53 THE HEADLANDS, BRAY, WICKLOW","Wicklow","","€355,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2019","55 Glenheron View, Glenheron, Greystones","Wicklow","","€387,665.20","No","Yes","New Dwelling house /Apartment",""
"18/01/2019","59 Glenheron View, Glenheron, Greystones","Wicklow","","€440,484.00","No","Yes","New Dwelling house /Apartment",""
"18/01/2019","6 GREENHILL CLOSE, GREENHILL ROAD, WICKLOW TOWN","Wicklow","","€292,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2019","6 WILLOWMERE, REDFORD PARK, GREYSTONES","Wicklow","","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2019","74 HERBERT PARK, BRAY, WICKLOW","Wicklow","","€315,000.00","No","Yes","New Dwelling house /Apartment",""
"18/01/2019","BALTYBOYS, BLESSINTON, WICKLOW","Wicklow","","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2019","COOLBAWN, AUGHRIM, ARKLOW","Wicklow","","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2019","No. 1 Colledoe, Killarney Road, Bray","Wicklow","","€515,418.00","No","Yes","New Dwelling house /Apartment",""
"19/01/2019","46 CHURCH DR, EDEN GATE, DELGANY","Wicklow","","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2019","18 HARBOUR CT, ARKLOW, WICKLOW","Wicklow","","€254,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2019","9 COOLGREANY PARK, ARKLOW, WICKLOW","Wicklow","","€203,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2019","GREENANE, RATHDRUM, WICKLOW","Wicklow","","€447,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2019","KNOCKANREE, AVOCA, WICKLOW","Wicklow","","€467,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2019","RATH NA GREINNE, CORBALLIS LOWER, RATHDRUM","Wicklow","","€367,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2019","APT 1 THE BUNGALOW, COOLRUSS, TINAHELY","Wicklow","","€52,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2019","APT 2 THE BUNGALOW, COOLRUSS, TINAHELY","Wicklow","","€52,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2019","ST GERARDS, PUTLAND RD, BRAY","Wicklow","","€520,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/01/2019","14 WILLOWMERE, REDFORD PARK, GREYSTONES","Wicklow","","€286,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/01/2019","297 REDFORD PARK, GREYSTONES, WICKLOW","Wicklow","","€365,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/01/2019","3 STEWART HALL, RATHDRUM, WICKLOW","Wicklow","","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/01/2019","8 CHERRY GROVE, DELGANY WOOD, DELGANY","Wicklow","","€435,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/01/2019","DOWNINGS, KILTEGAN, WICKLOW","Wicklow","","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/01/2019","PREBAN, AUGHRIM, WICKLOW","Wicklow","","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2019","36 SEAGREEN GATE, BLACKLION, GREYSTONES","Wicklow","","€427,312.77","No","Yes","New Dwelling house /Apartment",""
"25/01/2019","33 KNOCKMORE, ARKLOW, WICKLOW","Wicklow","","€280,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2019","44 WOODBROOK LAWN, BOGHALL RD, BRAY","Wicklow","","€412,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2019","47 DARRAGH PARK, WICKLOW, WICKLOW","Wicklow","","€224,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2019","65 BURNABY HEIGHTS, GREYSTONES, CO. WICKLOW","Wicklow","","€435,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2019","8 BROOKLANDS, WICKLOW, WICKLOW","Wicklow","","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2019","82 Kirvin Hill, Broomhall, Rathnew","Wicklow","","€251,787.62","No","Yes","New Dwelling house /Apartment",""
"25/01/2019","Apartment 6, The Glebe, Wicklow Town","Wicklow","","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2019","APT 2 ARDKEAN, DUNBUR ROAD, WICKLOW","Wicklow","","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2019","204 CHARLESLAND PARK, GREYSTONES, CO WICKLOW","Wicklow","","€395,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2019","3 DEERPARK RD, BLESSINGTON, WICKLOW","Wicklow","","€286,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2019","4 EAGLE VALLEY, ENNISKERRY, CO WICKLOW","Wicklow","","€1,015,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2019","52 Glenheron View, Glenheron, Greystones","Wicklow","","€383,259.00","No","Yes","New Dwelling house /Apartment",""
"28/01/2019","6 THE RISE, MOUNTAIN BAY, ARKLOW","Wicklow","","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2019","11 THE CEDARS, DIAMOND VALLEY, UPPER DARGLE RD","Wicklow","","€267,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2019","5 MEADOWS LANE, ARKLOW, CO WICKLOW","Wicklow","","€117,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2019","90 Monalin, Wicklow Hills, Newtownmountkennedy","Wicklow","","€254,625.00","No","Yes","New Dwelling house /Apartment",""
"29/01/2019","BALLINGATE, CARNEW, WICKLOW","Wicklow","","€305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2019","84 Monalin, Wicklow Hills, Newtownmountkennedy","Wicklow","","€224,670.00","No","Yes","New Dwelling house /Apartment",""
"30/01/2019","88 PRIORY COURT, EDEN GATE, DELGANY","Wicklow","","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2019","NAOIMH ANTHONY, TEMPLERAINEY, ARKLOW","Wicklow","","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2019","RAINBOWS END, LOTT LANE, KILCOOLE","Wicklow","","€620,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2019","14 RIVERSIDE, KILCOOLE, WICKLOW","Wicklow","","€306,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2019","45 WAVERLY AVENUE, BLACKLION, GREYSTONES","Wicklow","","€376,651.98","No","Yes","New Dwelling house /Apartment",""
"31/01/2019","49 ELGIN HEIGHTS, KILLARNEY RD, BRAY","Wicklow","","€375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2019","87 DEEPDALES, SOUTHERN CROSS RD, BRAY","Wicklow","","€795,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2019","APT 27 SOUTHPOINT, MAIN STREET, BRAY","Wicklow","","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2019","14 Seagreen Park, Chapel Road, Blacklion","Wicklow","","€488,987.00","No","Yes","New Dwelling house /Apartment",""
"01/02/2019","2 Colledoe, Killarney Rd, Bray","Wicklow","","€484,581.00","No","Yes","New Dwelling house /Apartment",""
"01/02/2019","26 ARDGLASS, BALTINGLASS, WICKLOW","Wicklow","","€201,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2019","3 KNOCKROE, DELGANY, GREYSTONES","Wicklow","","€387,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2019","35 Woodpark, Laragh Road, RAthdrum","Wicklow","","€237,885.00","No","Yes","New Dwelling house /Apartment",""
"01/02/2019","44 Waverly Avenue, Waverly, Greystones","Wicklow","","€427,500.00","No","Yes","New Dwelling house /Apartment",""
"01/02/2019","47 WOODSIDE, RATHNEW, WICKLOW","Wicklow","","€144,989.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2019","9 MILLFIELD, ENNISKERRY, WICKLOW","Wicklow","","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2019","ANNALEA, BLACTHORN CLOSE, KILLADREENAN","Wicklow","","€492,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2019","8 CHARLESLAND GROVE, GREYSTONES, WICKLOW","Wicklow","","€293,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2019","83 THE PINES, ARKLOW, WICKLOW","Wicklow","","€295,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"05/02/2019","3 THE TYNDLES, TINAHELY, WICKLOW","Wicklow","","€117,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2019","38 SEAPOINT COURT, BRAY, WICKLOW","Wicklow","","€55,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"05/02/2019","6 AVONDALE PARK, BRAY, CO WICKLOW","Wicklow","","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/02/2019","88 Monalin, Wicklow Hills, Newtownmountkennedy","Wicklow","","€254,625.54","No","Yes","New Dwelling house /Apartment",""
"06/02/2019","AGHOWLE, ASHFORD, WICKLOW","Wicklow","","€365,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/02/2019","CRONYHORN, CARNEW, COUNTY WICKLOW","Wicklow","","€48,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/02/2019","DUNCAIRN HOUSE, THE DOWERY, MANOR KILBRIDE","Wicklow","","€410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2019","2 SYCAMORE COURT, GREGGS HILL, ARKLOW","Wicklow","","€138,250.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2019","60 Glenheron View, Glenheron, Greystones","Wicklow","","€440,486.00","No","Yes","New Dwelling house /Apartment",""
"07/02/2019","85 Monalin, Wicklow Hills, Newtownmountkennedy","Wicklow","","€224,668.00","No","Yes","New Dwelling house /Apartment",""
"07/02/2019","87 Monalin, Wicklow Hills, Newtownmountkennedy","Wicklow","","€250,220.00","No","Yes","New Dwelling house /Apartment",""
"07/02/2019","AN DUNARD, BALLYKNOCKAN, VALLEYMOUNT","Wicklow","","€625,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2019","SPRINGFIELD, BALLYMANUS LOWER, GLENEALY","Wicklow","","€405,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2019","11 AVOCA AVE, BRAY, WICKLOW","Wicklow","","€287,500.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"08/02/2019","13 OLDCOURT PARK, BRAY, CO WICKLOW","Wicklow","","€307,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2019","2 CHAPEL LANE, AUGHRIM CO WICKLOW","Wicklow","","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2019","27 ROSEVILLE COURT, DUBLIN RD, BRAY","Wicklow","","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2019","33 RORY O'CONNOR PLACE, ARKLOW, CO WICKLOW","Wicklow","","€157,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2019","4 MARTINS LANE, ARKLOW, WICKLOW","Wicklow","","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2019","42 Seagreen Gate, Blacklion Manor, Greystones","Wicklow","","€484,581.50","No","Yes","New Dwelling house /Apartment",""
"08/02/2019","46 Glenheron View, Glenheron, Greystones","Wicklow","","€440,484.00","No","Yes","New Dwelling house /Apartment",""
"08/02/2019","86 Monalin  Wicklow Hills, Newtownmountkennedy","Wicklow","","€229,076.00","No","Yes","New Dwelling house /Apartment",""
"11/02/2019","32 MILLTOWN GATE, BURGAGE MOR, BLESSINGTON","Wicklow","","€335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","48 CONNOLLY SQ, BRAY, WICKLOW","Wicklow","","€258,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","91 Monalin, Wicklow Hills, Newtownmountkennedy","Wicklow","","€290,748.00","No","Yes","New Dwelling house /Apartment",""
"12/02/2019","12 PRIORY RISE, DELGANY WOOD DELGANY, WICKLOW","Wicklow","","€435,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/02/2019","14 Ternlee, Cooldross Lane, Kilcoole","Wicklow","","€321,586.00","No","Yes","New Dwelling house /Apartment",""
"12/02/2019","28 WOODLANDS, GREYSTONES, CO WICKLOW","Wicklow","","€1,000,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/02/2019","29 BRIARWOOD, VEVAY RD, BRAY","Wicklow","","€550,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/02/2019","3 TERNLEE, COOLDROSS LANE, KILCOOLE","Wicklow","","€264,317.18","No","No","Second-Hand Dwelling house /Apartment",""
"12/02/2019","37 Seagreen Gate, Chapel Road, Blacklion","Wicklow","","€500,000.00","No","Yes","New Dwelling house /Apartment",""
"12/02/2019","6 WOODLANDS, GREYSTONES, WICKLOW","Wicklow","","€675,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/02/2019","93 RIVERSDALE APTS, UPPER DARGLE RD, BRAY","Wicklow","","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/02/2019","COOLEVEN, MANOR AVE, GREYSTONES","Wicklow","","€1,075,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/02/2019","16 SUMMER HILL, WICKLOW, WICKLOW","Wicklow","","€309,400.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/02/2019","6 SUGAR LOAF VIEW, KILMACANOGUE CO WICKLOW","Wicklow","","€177,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"13/02/2019","Somerton House, BALLINAHINCH, NEWTOWNMOUNTKENNEDY","Wicklow","","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/02/2019","THE GREEN, STRAFORD ON SLANEY, BALTINGLASS","Wicklow","","€172,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/02/2019","TOWNVIEW, CARNEW, WICKLOW","Wicklow","","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/02/2019","1 MARLTON GROVE, WICKLOW, WICKLOW","Wicklow","","€335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/02/2019","10 ABBEY MANOR, ARKLOW, WICKLOW","Wicklow","","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/02/2019","15 KEVIN STREET, TINAHELY, COUNTY WICKLOW","Wicklow","","€72,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/02/2019","61 Glenheron View, Glenheron, Greystones","Wicklow","","€458,149.77","No","Yes","New Dwelling house /Apartment",""
"14/02/2019","67 Glenheron View, Glenheron, Greystones","Wicklow","","€453,744.49","No","Yes","New Dwelling house /Apartment",""
"14/02/2019","COOLNAKILLY, GLENEALY, CO WICKLOW","Wicklow","","€261,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/02/2019","MAIN ST, BALTINGLASS, WICKLOW","Wicklow","","€80,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/02/2019","1 THE BENTLEY, KILCOOLE, WICKLOW","Wicklow","","€379,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/02/2019","27 Glenheron View, Gleneron, Greystones","Wicklow","","€550,660.79","No","Yes","New Dwelling house /Apartment",""
"15/02/2019","NO 98 SEAGREEN PARK, CHAPEL ROAD, BLACKLION","Wicklow","","€630,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/02/2019","1 DUNBUR GLEN, WICKLOW, WICKLOW","Wicklow","","€339,600.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/02/2019","1 Ternlee, Cooldross Lane, Kilcoole","Wicklow","","€383,259.00","No","Yes","New Dwelling house /Apartment",""
"18/02/2019","171 CHARLESLAND GROVE, GREYSTONES, WICKLOW","Wicklow","","€326,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2019","22 CONNOLLY ST, ARKLOW, WICKLOW","Wicklow","","€197,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2019","27 BEL AIR, ASHFORD HOLIDAY VILLAGE, ASHFORD","Wicklow","","€154,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2019","6 THE SALTHOUSE, SOUTH QUAY, WICKLOW TOWN","Wicklow","","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2019","83 Monalin, Wicklow Hills, Newtownmountkennedy","Wicklow","","€233,480.16","No","Yes","New Dwelling house /Apartment",""
"19/02/2019","89 Monalin, Wicklow Hills, Newtownmountkennedy","Wicklow","","€254,625.00","No","Yes","New Dwelling house /Apartment",""
"20/02/2019","10 GLENART DR, LAMBERTON, ARKLOW","Wicklow","","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2019","37 GARDEN VILLAGE COURT, KILPEDDER, CO WICKLOW","Wicklow","","€395,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2019","4 Ternlee, Cooldross Lane, Kilcoole","Wicklow","","€277,533.00","No","Yes","New Dwelling house /Apartment",""
"20/02/2019","BAHANA, RATHDRUM, CO. WICKLOW","Wicklow","","€50,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"20/02/2019","CRAFFIELD, AUGHRIM, WICKLOW","Wicklow","","€868,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2019","11 SUMMERHILL, WICKLOW TOWN, WICKLOW","Wicklow","","€455,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2019","15 BEECHWOOD PARK, SCHOOL RD, TINAHELY","Wicklow","","€183,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2019","30 THE BRIARY, BLAINROE, WICKLOW","Wicklow","","€250,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"21/02/2019","70 Glenheron View, Greystones, County Wicklow","Wicklow","","€397,881.06","No","Yes","New Dwelling house /Apartment",""
"21/02/2019","THE DEMESNE, NAAS RD, BLESSINGTON","Wicklow","","€449,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/02/2019","10 ST LAURENCES RD, WICKLOW, WICKLOW","Wicklow","","€121,666.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/02/2019","10 THE MILL, BALTINGLASS, WICKLOW","Wicklow","","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/02/2019","14 SIDMONTON COURT, BRAY, WICKLOW","Wicklow","","€680,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/02/2019","2 TERNLEE, COOLDROSS LANE, KILCOOLE","Wicklow","","€273,128.00","No","Yes","New Dwelling house /Apartment",""
"22/02/2019","GOLDENHILL, MANOR KILBRIDE, BLESSINGTON","Wicklow","","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/02/2019","111 CHARLESLAND WOOD, CHARLESLAND, GREYSTONES","Wicklow","","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/02/2019","168 REDFORD PARK, GREYSTONES, WICKLOW","Wicklow","","€380,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/02/2019","19 Glenheron View, Glenheron Park, Greystones","Wicklow","","€515,419.00","No","Yes","New Dwelling house /Apartment",""
"25/02/2019","33 WOODPARK, RATHDRUM","Wicklow","","€259,911.89","No","Yes","New Dwelling house /Apartment",""
"25/02/2019","34 Woodpark, Rathdrum","Wicklow","","€233,550.00","No","Yes","New Dwelling house /Apartment",""
"25/02/2019","372 MEADOWBROOK, KILCOOLE, WICKLOW","Wicklow","","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/02/2019","69 Glenheron View, Glenheron, Greystones","Wicklow","","€400,880.00","No","Yes","New Dwelling house /Apartment",""
"25/02/2019","GOLDENHILL, MANOR KILBRIDE, BLESSINGTON","Wicklow","","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/02/2019","39 Seagreen Gate, Greystones","Wicklow","","€462,555.00","No","Yes","New Dwelling house /Apartment",""
"26/02/2019","DEWBERRY, BLAINROE, WICKLOW","Wicklow","","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2019","25 COVES BROOK, CARNEW, CO WICKLOW","Wicklow","","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2019","71 Glenheron View, Glenheron, Greystones","Wicklow","","€396,475.77","No","Yes","New Dwelling house /Apartment",""
"27/02/2019","90 SEASON PARK, NEWTOWNMOUNTKENNEDY, WICKLOW","Wicklow","","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2019","1 RIVERCHAPEL BANK, RIVERCHAPEL WOOD, COURTOWN","Wicklow","","€192,500.00","No","No","Second-Hand Dwelling house /Apartment",""
