Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"08/01/2021","HOUSE NO. 1 BELAN, KILKEA, CO KILDARE","Kildare","","€800,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2021","THE COACH HOUSE, BOLTON HILL, MOONE","Kildare","","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2021","13 GINGERSTOWN PARK CARAGH NAAS, KILDARE","Kildare","","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2021","19 MORRISTOWN, NEWBRIDGE, KILDARE","Kildare","","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2021","3 ATHMORE APTS, CHURCH ROAD, ATHY","Kildare","","€82,250.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2021","38 CASTLEWELLAN PARK, CELBRIDGE, KILDARE","Kildare","","€375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2021","56 abbottfield, ballinagappa road, clane","Kildare","","€251,104.33","No","Yes","New Dwelling house /Apartment",""
"11/01/2021","81 Hammerstone, Straffan, Co. Kildare","Kildare","","€370,044.00","No","Yes","New Dwelling house /Apartment",""
"11/01/2021","903 THE CRESCENT NEWBRIDGE, KILDARE","Kildare","","€214,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2021","EYREFIELD LODGE, CURRAGH, KILDARE","Kildare","","€1,480,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2021","21 WOODSTOCK ST, ATHY, KILDARE","Kildare","","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2021","6 THE GREEN, MOYGLARE HALL, MAYNOOTH","Kildare","","€518,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2021","8 Wavertree, Tully Road, Kildare","Kildare","","€365,638.00","No","Yes","New Dwelling house /Apartment",""
"13/01/2021","132 THE WALLED GARDENS, CASTLEDOWN ESTATE, CELBRIDGE","Kildare","","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2021","137 Longstone, Blessington Road, Cradockstown","Kildare","","€308,370.04","No","Yes","New Dwelling house /Apartment",""
"13/01/2021","20 THE GREEN, HAZELHATCH PARK, CELBRIDGE","Kildare","","€232,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2021","21 THE COURTYARD, STRAFFAN, CO KILDARE","Kildare","","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2021","3 TOGHER ROAD, MONASTEREVIN, CO KILDARE","Kildare","","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2021","6 THE COPPINS, CASTLETOWN, CELBRIDGE","Kildare","","€410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2021","7 Moyglare Rise, Mariavilla, Maynooth","Kildare","","€394,273.00","No","Yes","New Dwelling house /Apartment",""
"13/01/2021","GRANGEMELLON CARLOW RD ATHY, KILDARE","Kildare","","€113,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2021","MOUNTCLIFF, CARAGH VILAGE, NAAS","Kildare","","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2021","108 CORRAN ARD, ATHY, KILDARE","Kildare","","€146,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2021","39 The Heights, Barnhall Meadows, Leixlip","Kildare","","€268,722.46","No","Yes","New Dwelling house /Apartment",""
"14/01/2021","719 ROWANVILLE, KILDARE TOWN, KILDARE","Kildare","","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2021","945 LADYCASTLE, STRAFFAN, KILDARE","Kildare","","€445,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2021","1 OLDWOOD, OLDTOWN DEMESNE, NAAS","Kildare","","€705,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2021","15 THE BEECHES, SALLINS RD, NAAS","Kildare","","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2021","1C THE GREEN, OLDTOWN MILL, CELBRIDGE","Kildare","","€195,000.00","No","Yes","New Dwelling house /Apartment",""
"15/01/2021","30 Rathangan Manor, Rathangan","Kildare","","€226,872.00","No","Yes","New Dwelling house /Apartment",""
"15/01/2021","30 WOODLANDS, NAAS, KILDARE","Kildare","","€509,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2021","33 JIGGINSTOWN GREEN, NAAS, KILDARE","Kildare","","€543,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2021","4 ROCHFORD LAWNS, BAKERS WALK, KILCOCK","Kildare","","€216,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2021","5 OAKFIELD COURT, NAAS, KILDARE","Kildare","","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2021","6 THORNHILL HEIGHTS, CELRRIDGE, KILDARE","Kildare","","€297,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2021","70 WOODLANDS, TIPPERARY RD, NAAS","Kildare","","€495,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2021","88 Kilbelin Abbey, Kilbelin Abbey, Athgarvan Road","Kildare","","€356,828.19","No","Yes","New Dwelling house /Apartment",""
"15/01/2021","99 Cluain Dara, Derrinturn","Kildare","","€246,696.03","No","Yes","New Dwelling house /Apartment",""
"15/01/2021","APT 7, FAINDARA, STATION ROAD","Kildare","","€1,060,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2021","FLEMINGTOWN SOUTH, MULLACASH, NAAS","Kildare","","€830,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2021","11 THE ELMS, OLD GRANGE WOOD, MONASTEREVIN","Kildare","","€267,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2021","21 THE HEATH, LIFFEY HALL, NEWBRIDGE","Kildare","","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2021","25 PARSON HALL, MAYNOOTH, KILDARE","Kildare","","€654,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2021","3 The Drive, Barnhall Meadows, Leixlip","Kildare","","€378,854.62","No","Yes","New Dwelling house /Apartment",""
"18/01/2021","4 Whitethorn Lawn, Naas, Co Kildare","Kildare","","€299,559.00","No","Yes","New Dwelling house /Apartment",""
"18/01/2021","64 RATHCURRAGH, NEWBRIDGE, KILDARE","Kildare","","€242,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2021","71 SILKEN VALE, MAYNOOTH, KILDARE","Kildare","","€411,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2021","81 NEWBERRY, CASTLEMARTIN LODGE, KILCULLEN","Kildare","","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2021","MILLBANK LODGE, MILL LANE, NAAS","Kildare","","€500,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"19/01/2021","1040 THORAN RD, BALLYTORE, KILDARE","Kildare","","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2021","13 The Downs, Moyglare Hall, Moyglare Road","Kildare","","€429,514.00","No","Yes","New Dwelling house /Apartment",""
"19/01/2021","3 The Downs, Moyglare Hall, Moyglare Road","Kildare","","€431,717.00","No","Yes","New Dwelling house /Apartment",""
"19/01/2021","30 KERDIFF CLOSE, MONREAD ROAD, NAAS","Kildare","","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2021","4 LEINSTER LODGE, DUBLIN RD, MAYNOOTH","Kildare","","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2021","4 moyglare rise, mariavilla, maynooth","Kildare","","€339,207.05","No","Yes","New Dwelling house /Apartment",""
"19/01/2021","43 RYEBRIDGE LAWNS, KILCOCK, KILDARE","Kildare","","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2021","58 The Heights, Barnhall Meadows, Leixlip","Kildare","","€414,100.00","No","Yes","New Dwelling house /Apartment",""
"19/01/2021","89 Kilbelin Abbey, Athgarvan Road, Newbridge","Kildare","","€402,500.00","No","Yes","New Dwelling house /Apartment",""
"19/01/2021","GOLDENGROVE, BALLYGIBBON, EDENDERRY","Kildare","","€288,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2021","11 ROCKFIELD GREEN, MAYNOOTH, KILDARE","Kildare","","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2021","110 THE VILLAGE GREEN, KILCOCK, KILDARE","Kildare","","€208,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2021","30 THE AVENUE, RYEBRIDGE, KILCOCK","Kildare","","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2021","5 MOYGLARE APTS, MOYGLARE RD, MAYNOOTH","Kildare","","€150,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"20/01/2021","6 Morristown View, The Paddocks, Newbridge","Kildare","","€242,290.00","No","Yes","New Dwelling house /Apartment",""
"20/01/2021","KILLINA UPPER, ROBERTSTOWN, NAAS","Kildare","","€375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2021","13 HAMMERSTONE ESTATE, Hammerstone, Barberstone Road","Kildare","","€558,094.00","No","Yes","New Dwelling house /Apartment",""
"21/01/2021","38 COLLEGEWOOD MANOR CLANE, KILDARE","Kildare","","€193,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2021","38 DOORLEY PARK, RATHANGAN, KILDARE","Kildare","","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2021","4 The Close, Elsmore, Jigginstown","Kildare","","€308,300.00","No","Yes","New Dwelling house /Apartment",""
"21/01/2021","46 HOPKINS HAVEN, MONASTEREVIN, KILDARE","Kildare","","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2021","50 SPENCER COURT, RATHANGAN, KILDARE","Kildare","","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2021","9 The Downs, Moyglare Hall, Moyglare Road","Kildare","","€440,528.00","No","Yes","New Dwelling house /Apartment",""
"21/01/2021","TURNINGS, STRAFFEN, CO KILDARE","Kildare","","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2021","121 PRIORY LODGE, CLANE RD, CELBRIDGE","Kildare","","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2021","14 BEATTY PARK, CELBRIDGE, CO KILDARE","Kildare","","€362,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2021","149 BRANSWOOD, ATHY, KILDARE","Kildare","","€159,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2021","16 THE GROVE, SIMMONSTOWN, CELBRIDGE","Kildare","","€379,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2021","23 THE CLOISTERS, ABBEYLANDS, CLANE","Kildare","","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2021","26 AVONDALE DRIVE, ATHY, CO KILDARE","Kildare","","€172,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2021","3571 LAKESIDE PARK, NEWBRIDGE, KILDARE","Kildare","","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2021","44 FERNS CLOSE, FERNS BRIDGE, MONASTEREVIN","Kildare","","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2021","49 SIMMONSTOWN MANOR, CELBRIDGE, CO KILDARE","Kildare","","€430,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2021","5 Kilheale Park, Kilheale Manor, Kill","Kildare","","€391,189.00","No","Yes","New Dwelling house /Apartment",""
"22/01/2021","74 CASTLEWELLAN PARK, CELBRIDGE","Kildare","","€383,200.00","No","Yes","New Dwelling house /Apartment",""
"22/01/2021","9 CHARTER HOUSE, DUNBOYNE RD, MAYNOOTH","Kildare","","€196,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2021","95 OUGHERTANY VILLAGE, KILCOCK, KILDARE","Kildare","","€224,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2021","DROMAGH, JOHNSTOWN, KILDARE","Kildare","","€1,685,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2021","WILD ROSE COTTAGE, DONORE, CARAGH","Kildare","","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2021","12 OSBERSTOWN COURT, SALLINS, CO KILDARE","Kildare","","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2021","14 Hammerstone Eatate, Barberstown Road, Straffan","Kildare","","€557,319.90","No","Yes","New Dwelling house /Apartment",""
"25/01/2021","15 GRACES PARK DERRINTURN, CARBURY, KILDARE","Kildare","","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2021","24 RYE RIVER CRESCENT, DUNCARRIG, LEIXLIP","Kildare","","€435,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2021","33 THE HARBOUR, NELSON ST, ATHY","Kildare","R14WA27","€67,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2021","40 ROSEBERRY HILL, NEWBRIDGE, KILDARE","Kildare","","€370,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2021","60 Ridgewood Manor, The Curragh","Kildare","","€254,625.54","No","Yes","New Dwelling house /Apartment",""
"25/01/2021","7 Aughamore, Clane","Kildare","","€339,207.04","No","Yes","New Dwelling house /Apartment",""
"25/01/2021","9 LAURELWOOD, KILCULLEN, KILDARE","Kildare","","€327,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2021","CLONMOYLE, CHANTERLANDS, ATHY","Kildare","","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2021","1 MOYGLARE APTS, MOYGLARE RD, MAYNOOTH","Kildare","","€150,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"26/01/2021","11 The Lawns, Bellingsfield, Kilcullen Road","Kildare","","€385,000.00","No","Yes","New Dwelling house /Apartment",""
"26/01/2021","13 CHURCHFIELD, CLANE, KILDARE","Kildare","","€268,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2021","18 Oak ParkCourt, Oak Park, Craddockstown","Kildare","","€321,013.20","No","Yes","New Dwelling house /Apartment",""
"26/01/2021","22 Oak Park Court, Oak Park, Craddockstown","Kildare","","€321,585.90","No","Yes","New Dwelling house /Apartment",""
"26/01/2021","31 NEWTOWN COURT, MAYNOOTH, KILDARE","Kildare","","€333,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2021","32 UPPER ST JOSEPHS TERRACE, ATHY, KILDARE","Kildare","","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2021","34 RYEBRIDGE RISE, KILCOCK, KILDARE","Kildare","","€180,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"26/01/2021","37 The Way, Ledwill Park, Kilcock","Kildare","","€281,938.00","No","Yes","New Dwelling house /Apartment",""
"26/01/2021","63 Castlewellan Park, Aghards Road, Celbridge","Kildare","","€383,215.00","No","Yes","New Dwelling house /Apartment",""
"26/01/2021","86 BROOKLANDS CLANE, KILDARE","Kildare","","€440,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2021","NEW LODGE, MONASTEREVIN, KILDARE","Kildare","","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2021","6 OAK PARK, NARRAGHMORE, ATHY","Kildare","","€404,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2021","9 Rochford Green, Kill","Kildare","","€273,127.75","No","Yes","New Dwelling house /Apartment",""
"28/01/2021","13 BROWNSTOWN MANOR, THE CURRAGH, KILDARE","Kildare","","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2021","160 MONREAD HEIGHTS, NAAS, KILDARE","Kildare","","€35,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"28/01/2021","18 Temple Mills, Rathangan","Kildare","","€211,410.00","No","Yes","New Dwelling house /Apartment",""
"28/01/2021","3 COARSEMOOR, STRAFFAN, KILDARE","Kildare","","€386,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2021","46 ST BROCHANS PARK, BRACKNAGH, RATHANGAN","Kildare","","€97,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2021","46 The Avenue, Westfield, leixlip","Kildare","","€409,692.00","No","Yes","New Dwelling house /Apartment",""
"28/01/2021","9 THE GRANGE, LOUISA VALLEY, LEIXLIP","Kildare","","€544,450.00","No","Yes","New Dwelling house /Apartment",""
"28/01/2021","95 Ridgewood Manor, Melitta Road, Kildare","Kildare","","€273,127.75","No","Yes","New Dwelling house /Apartment",""
"28/01/2021","DUNCREEVAN, KILCOCK, KILDARE","Kildare","","€500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2021","NAOMH ANTON, LOURDESVILLE, KILDARE TOWN","Kildare","","€212,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2021","PLUCKERSTOWN, KILMEAGUE, NAAS","Kildare","","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2021","10 BEARU MHOR, COIS BHEARA, ATHY","Kildare","","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2021","13 STRAFFAN GATE, STAFFAN, CO KILDARE","Kildare","","€435,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2021","13 STRAFFAN WAY, SALLINS, KILDARE","Kildare","","€339,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2021","1481 ASSUMPTA VILLAS, KILDARE, KILDARE","Kildare","","€224,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2021","16 THE BEECHES, SALLINS RD, NAAS","Kildare","","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2021","27 ALDERGROVE, NASS, CO KILDARE","Kildare","","€630,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2021","28 BRIDGEFIELD MANOR, ARDREIGH ROAD, ATHY","Kildare","","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2021","29 lyreen drive, mariavilla, maynooth","Kildare","","€422,907.49","No","Yes","New Dwelling house /Apartment",""
"29/01/2021","3 furness wood, johnstown","Kildare","","€400,881.00","No","Yes","New Dwelling house /Apartment",""
"29/01/2021","34 GRATTAN COURT, CELBRIDGE, KILDARE","Kildare","","€560,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2021","45 STRAFFAN GATE, STRAFFAN, KILDARE","Kildare","","€735,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2021","50A KINGSGROVE, ATHY, KILDARE","Kildare","","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2021","63 THE ELMS NEWBRIDGE, NEWBRIDGE, KILDARE","Kildare","","€307,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2021","8 THE WALK, OLDTOWN MILL, CELBRIDGE","Kildare","","€335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2021","81 Ridgewood Manor, Melitta Road, Kildare Town","Kildare","","€248,898.67","No","Yes","New Dwelling house /Apartment",""
"29/01/2021","BALLYSAX, THE CURRAGH, KILDARE","Kildare","","€276,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2021","MARIPOSA, MAYNOOTH ROAD, CELBRIDGE","Kildare","","€500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2021","1 SWEEPLANE, NURNEY, KILDARE","Kildare","","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2021","12 COLLEGE FARM HEIGHTS, NEWBRIDGE, KILDARE","Kildare","","€286,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2021","19 Leinster Square, Dublin Road, Kildare","Kildare","","€321,586.00","No","Yes","New Dwelling house /Apartment",""
"01/02/2021","7 Wavertree, Tully Road","Kildare","","€330,396.00","No","Yes","New Dwelling house /Apartment",""
"01/02/2021","94 CHAMBERS PARK, SHAWBRIDGE, KILCOCK","Kildare","","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2021","RADHARC NA COILLE, BURTOWN BIG, ATHY","Kildare","","€424,250.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2021","ROSEBERRY, NEWBRIDGE, CO KILDARE","Kildare","","€190,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","1 FERNS DALE, FERNS BRIDGE, MONASTEREVIN","Kildare","","€229,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","LOCH BIA, FAIRGREEN STREET, NAAS","Kildare","","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2021","1 CASTLE GATE, NURNEY, KILDARE","Kildare","","€203,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2021","10 The Crescent, Cluain Dara, Derrinturn","Kildare","","€268,722.48","No","Yes","New Dwelling house /Apartment",""
"03/02/2021","15 THE PARK, PIPERS HILL, KILLASHEE  NAAS","Kildare","","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2021","17 OAK PARK COURT, OAK PARK, CRADDOCKSTOWN","Kildare","","€321,585.90","No","Yes","New Dwelling house /Apartment",""
"03/02/2021","23 CNOC NA GREINE WALK, SUNNYHILL, KILCULLEN","Kildare","","€228,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2021","24 PRIORY CHASE, ST RAPHAELS MANOR, CELBRIDGE","Kildare","","€375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2021","27 CARTON SQ, MAYNOOTH, KILDARE","Kildare","","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2021","4 FURNESS WOOD, JOHNSTOWN, KILDARE","Kildare","","€312,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2021","5 FAIRGREEN COURT, KILDARE, KILDARE","Kildare","","€145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2021","54 NORTH GLEBE, KILDARE TOWN, KILDARE","Kildare","","€242,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2021","6 FRENCH FURZE GROVE, KILDARE, KILDARE","Kildare","","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2021","64 Temple Mills, Rathangan","Kildare","","€226,431.72","No","Yes","New Dwelling house /Apartment",""
"03/02/2021","DALKINSTOWN, KILCULLEN, KILDARE","Kildare","","€420,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2021","15 CLOGHGARRET ABBEY, STATION RD, KILDARE","Kildare","","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2021","26 OLDBRIDGE, OSBERSTOWN, NAAS","Kildare","","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2021","2THE PADDOCKS, CROOKSTOWN, BALLYTORE","Kildare","","€249,950.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2021","36 Hillbank, Bellingsfield, Kilcullen Road","Kildare","","€409,692.00","No","Yes","New Dwelling house /Apartment",""
"05/02/2021","13 The Crescent, Cluain Dara, Derrinturn","Kildare","","€269,653.71","Yes","Yes","New Dwelling house /Apartment",""
"05/02/2021","14 WENTWORTH PLACE, JIGGINSTOWN, NAAS","Kildare","","€192,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2021","15 CHESTNUT GROVE, CHURCH ST, KILCOCK","Kildare","","€249,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2021","17 Temple Mills, Rathangan","Kildare","","€211,409.00","No","Yes","New Dwelling house /Apartment",""
"05/02/2021","176 CRODAUN FOREST PARK, CELBRIDGE, KILDARE","Kildare","","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2021","2 The Crescent, Cluain Dara, Derrinturn","Kildare","","€269,653.71","Yes","Yes","New Dwelling house /Apartment",""
"05/02/2021","22 lyreen drive, mariavilla, maynooth","Kildare","","€369,691.62","No","Yes","New Dwelling house /Apartment",""
"05/02/2021","22 The Crescent, Cluain Dara, Derrinturn","Kildare","","€229,100.00","No","Yes","New Dwelling house /Apartment",""
"05/02/2021","23 THE STABLEYARD, OLDTOWN DEMESNE, NAAS","Kildare","","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
