Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"14/01/2020","APT. 2, RIVERBANK HOUSE, SOUTH QUAY","Wicklow","","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2020","3 SPRINGFIELD COURT, WICKLOW, CO WICKLOW","Wicklow","","€222,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/01/2020","2 EARLSCROFT, SOUTHERN CROSS RD, BRAY","Wicklow","","€495,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/01/2020","49 BARLEY FIELD, WICKLOW HILLS, NEWTOWNMOUNTKENNEDY","Wicklow","","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/01/2020","BALLYGANNON BEG, RATHDRUM, CO WICKLOW","Wicklow","","€775,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2020","2 ST PATRICKS RD, NEWTOWN MT KENNEDY, WICKLOW","Wicklow","","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2020","45 Burkeen Hall, Wicklow Town","Wicklow","","€348,017.62","No","Yes","New Dwelling house /Apartment",""
"17/01/2020","59 ST PETERS PLACE, ARKLOW, WICKLOW","Wicklow","","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2020","7 ARDMORE CRESCENT, BRAY, WICKLOW","Wicklow","","€492,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2020","81 SARAN WOOD, KILLARNEY RD, BRAY","Wicklow","","€358,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2020","92 THE MALTINGS, BRAY, WICKLOW","Wicklow","","€317,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2020","APT 3, PARKVIEW VILLAS, KILMALUM RD","Wicklow","","€179,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2020","28 BROMLEY COURT, GLEBEMOUNT, WICKLOW TOWN","Wicklow","","€396,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2020","KILMACOO, AVOCA, WICKLOW","Wicklow","","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2020","5 TICKNOCK CLOSE, BRIGGS LANE, ARKLOW","Wicklow","","€317,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2020","9 TYRONNALL CLOSE, INBHEAR MOR PARK, ARKLOW","Wicklow","","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2020","21 DEERPARK VIEW, BALTINGLASS, WICKLOW","Wicklow","","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2020","CLAREMOUNT, MEATH RD, BRAY","Wicklow","","€850,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2020","COOLBOY, TINAHELY, WICKLOW","Wicklow","","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/01/2020","1 PIER VIEW, WICKLOW TOWN, WICKLOW","Wicklow","","€204,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/01/2020","53 HEATHERVUE, GREYSTONES, WICKLOW","Wicklow","","€605,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/01/2020","BALLINACARRY, BRITTAS BAY, CO WICKLOW","Wicklow","","€1,100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/01/2020","Hazelbrook Rise, Rathnew","Wicklow","","€14,176,211.45","No","Yes","New Dwelling house /Apartment",""
"24/01/2020","11 PRIORY COURT EDEN GATE, DELGANY, WICKLOW","Wicklow","","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2020","147 HEATHERVUE, GREYSTONES, WICKLOW","Wicklow","","€385,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2020","2 HOLYWELL DRIVE, SEA ROAD, KILCOOLE","Wicklow","","€378,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2020","22 LAKESHORE HOLIDAY VILLAGE, BLESSINGTON, HOLIDAY VILLAGE","Wicklow","","€197,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2020","6 Glenheron Park, Glenheron, Greystones","Wicklow","","€409,691.00","No","Yes","New Dwelling house /Apartment",""
"24/01/2020","APT 4, PARKVIEW VILLAS, KILMALUM RD","Wicklow","","€176,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2020","BALLYDUFF, ASHFORD, WICKLOW","Wicklow","","€367,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2020","CALLOW HILL NEWTOWN MT KENNEDY, WICKLOW","Wicklow","","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2020","KILWICK HOUSE, LUGATRYNA, DUNLAVIN","Wicklow","","€420,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2020","KILWICK HOUSE, LUGATRYNA, DUNLAVIN","Wicklow","","€30,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2020","1 SUMMERFIELD, ARKLOW, WICKLOW","Wicklow","","€232,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2020","13 Meadowgate, Marlton Road, Wicklow","Wicklow","","€369,163.00","No","Yes","New Dwelling house /Apartment",""
"28/01/2020","14 DUNBUR CLOSE, WICKLOW","Wicklow","","€214,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2020","REDWOOD, KILCRONEY LANE, KILCRONEY","Wicklow","","€757,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2020","20 AVALON, ARKLOW, CO WICKLOW","Wicklow","","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2020","52 BROOKLANDS, MARLTON RD, WICKLOW","Wicklow","","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2020","18 KINDLESTOWN PARK, GREYSTONES, WICKLOW","Wicklow","","€339,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2020","5 ALLEN DALE PARK, BALTINGLASS, WICKLOW","Wicklow","","€224,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2020","65 SAUNDERS LANE, MERRYMEETING, RATHNEW","Wicklow","","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2020","MILLVIEW COTTAGE, THE GREEN, RATHNEW","Wicklow","","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2020","13 GATELODGE, DOWNSHIRE PARK, BLESSINGTON","Wicklow","","€211,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2020","13 NEW ROAD, KILCOOLE, WICKLOW","Wicklow","","€241,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2020","36 THE WATERMAN, SEABOURNE VIEW, GREYSTONES","Wicklow","","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2020","5 SEABANK TERRACE, ARKLOW, CO WICKLOW","Wicklow","","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2020","5 WESTVIEW TERRACE, ADELAIDE ROAD, BRAY","Wicklow","","€660,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2020","62 MARLTON HALL, MARLTON ROAD, WICKLOW","Wicklow","","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2020","SEAVIEW 2 LA TOUCHE PLACE, GREYSTONES, OVER FISH SHOP","Wicklow","","€228,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2020","34 CHURCH AVE, EDEN GATE, DELGANY","Wicklow","","€490,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2020","40 DEEPDALES, SOUTHERN CROSS RD, BRAY","Wicklow","","€394,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2020","23 DRUMKAY, RATHNEW, CO. WICKLOW","Wicklow","","€229,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2020","231 CHARLESLAND PARK, GREYSTONES, WICKLOW","Wicklow","","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2020","4 ROCKMANOR DR, KILCOOLE, WICKLOW","Wicklow","","€305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2020","ARDVULLAN, 25 PARNELL RD, BRAY","Wicklow","","€687,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2020","MONTROSE, KILMACANOGUE, QUILL ROAD","Wicklow","","€258,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2020","12 A DERREEN DRIVE, FRIARS HILL, WICKLOW","Wicklow","","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2020","149 APPLEWOOD HEIGHTS, GREYSTONES, WICKLOW","Wicklow","","€525,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2020","22 BEECHWOOD PARK, KILCOOLE, WICKLOW","Wicklow","","€292,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2020","29 HOLYWELL CRESCENT, KILCOOLE, WICKLOW","Wicklow","","€335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2020","6 ROCKY VALLEY CRESCENT, KILMACANOGUE, WICKLOW","Wicklow","","€995,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2020","8 DUNBAR GLEN, WICKLOW TOWN, WICKLOW","Wicklow","","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/02/2020","18 KILLADREENAN, NEWCASTLE, WICKLOW","Wicklow","","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/02/2020","202 BELMONT, SOUTHERN CROSS ROUTE, BRAY","Wicklow","","€317,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/02/2020","5 WOODLEIGH WAY, BLESSINGTON, WICKLOW","Wicklow","","€217,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/02/2020","6 CHARLESLAND WOOD, CHARLESLAND, GREYSTONES WICKLOW","Wicklow","","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/02/2020","APT 9 RICHMOND WAY, KILLARNEY ROAD, BRAY","Wicklow","","€276,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2020","136 Ardglass, Ballinglass","Wicklow","","€231,277.00","No","Yes","New Dwelling house /Apartment",""
"07/02/2020","185 SEABOURNE VIEW, GREYSTONES, WICKLOW","Wicklow","","€467,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2020","2 Seagreen Gate, Blacklion, Greystones","Wicklow","","€440,528.00","No","Yes","New Dwelling house /Apartment",""
"07/02/2020","34 Glenheron Walk, GREYSTONES","Wicklow","","€563,875.00","No","Yes","New Dwelling house /Apartment",""
"07/02/2020","35 MARLTON HALL, WICKLOW, WICKLOW","Wicklow","","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2020","77 ST PETER'S PLACE, ARKLOW, CO WICKLOW","Wicklow","","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2020","8 THE WILLOWS, DIAMOND VALLEY, UPPER DARGLE RD","Wicklow","","€299,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2020","APT 57, LA VALLEE, UPPER DARGLE RD BRAY","Wicklow","","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2020","GRANGEBEG, DUNLAVIN, WICKLOW","Wicklow","","€335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2020","HOLLY COTTAGE, BALLINACLASH, RATHDRUM","Wicklow","","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2020","SHERKIN, STRAND ST UPPER, WILLOW TOWN","Wicklow","","€318,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2020","13 BEECHWOOD PARK, KILCOOLE, CO WICKLOW","Wicklow","","€282,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2020","24 Waverly Hill, Waverly, Blacklion","Wicklow","","€563,876.00","No","Yes","New Dwelling house /Apartment",""
"10/02/2020","GLASKENNY HOUSE, GLASKENNY, ENNISKERRY","Wicklow","","€696,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2020","15 ST MICHAELS TERRACE, ARKLOW, WICKLOW","Wicklow","","€76,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2020","9 PAIRC NA SAILE, EMOCLEW ROAD, ARKLOW","Wicklow","","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2020","KNOCKRATH, CHURCH LANE, GREYSTONES","Wicklow","","€1,250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/02/2020","21 Seagreen Gate, Blacklion, Greystones","Wicklow","","€250,600.00","Yes","Yes","New Dwelling house /Apartment",""
"12/02/2020","22 Seagreen Gate, Blacklion, Greystones","Wicklow","","€250,600.00","Yes","Yes","New Dwelling house /Apartment",""
"12/02/2020","9 LOWER TINAHASK, ARKLOW, WICKLOW","Wicklow","","€34,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/02/2020","9 LOWER TINAHASK, ARKLOW, WICKLOW","Wicklow","","€34,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/02/2020","11  SEAGREEN  DRIVE, CHAPEL  ROAD, BLACKLION  GREYSTONES","Wicklow","","€485,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/02/2020","119 SUGARLOAF CRESCENT, BRAY, WICKLOW","Wicklow","","€386,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/02/2020","13 THE AVENUE, BURKEEN, FRIARS HILL","Wicklow","","€301,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/02/2020","17 GLENVIEW PARK, KILPEDDER, WICKLOW","Wicklow","","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/02/2020","2 CARRIG GLEN, BLESSINGTON, CO WICKLOW","Wicklow","","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/02/2020","2 Hazelwood, Johnstown Avenue, Kilpeddar","Wicklow","","€830,000.00","No","Yes","New Dwelling house /Apartment",""
"14/02/2020","30 ST CRISPINS, REDFORD, GREYSTONES","Wicklow","","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/02/2020","75 BURNABY HEIGHTS, GREYSTONES, WICKLOW","Wicklow","","€447,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/02/2020","VILLA MARIA, KILBRIDE RD, BLESSINGTON","Wicklow","","€320,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"17/02/2020","25 LEDWIDGE CRESCENT, BRAY, WICKLOW","Wicklow","","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2020","34 CHARLESLAND GROVE, GREYSTONES, WICKLOW","Wicklow","","€247,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2020","37 BURNABY HEIGHTS, GREYSTONES, WICKLOW","Wicklow","","€445,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2020","Bungalow 1, Woodview Cottages, Lower Road Merrymeeting","Wicklow","","€115,000.00","Yes","Yes","New Dwelling house /Apartment",""
"17/02/2020","Bungalow 2, Woodview Cottages, Lower Road Merrymeeting","Wicklow","","€115,000.00","Yes","Yes","New Dwelling house /Apartment",""
"17/02/2020","KNOCKENREE, AVOCA, WICKLOW","Wicklow","","€347,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2020","ROBIN HILL, GLEN RD, DELGANY","Wicklow","","€1,180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/02/2020","3 MARIAN VILLAS, ARKLOW, WICKLOW","Wicklow","","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/02/2020","5 AVALON DR, ARKLOW, WICKLOW","Wicklow","","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/02/2020","CEDAR LODGE, DONARD, WICKLOW","Wicklow","","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","11 DEREEN DR, HARBOUR VIEW, WICKLOW","Wicklow","","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","ALGONEQUIN, 7 EASTON, BELLVUE","Wicklow","","€775,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","SANDY HOLLOW, ENNISKERRY, CO WICKLOW","Wicklow","","€650,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","10 Seagreen Drive, Blacklion, Greystones","Wicklow","","€396,475.00","No","Yes","New Dwelling house /Apartment",""
"20/02/2020","5 CASTLE VILLAS, KILLINCARRIG, GREYSTONES","Wicklow","","€345,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","161 The Anchorage, Seabourne View, Charlesland","Wicklow","","€305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","3 CUIRT AN GLEANNA, AUGHRIM, WICKLOW","Wicklow","","€177,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","4 BALLYFREE CRESENT, GLENEALY, CO WICKLOW","Wicklow","","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","80 THE BRIARY, BLAINROE, WICKLOW","Wicklow","","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/02/2020","20 ROCKFIELD PARK, KILMACANAGUE, BRAY","Wicklow","","€172,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/02/2020","23 WAVERLY HILL, WAVERLY, BLACKLION","Wicklow","","€396,476.00","No","Yes","New Dwelling house /Apartment",""
"24/02/2020","35 THE CRESCENT, CHARLESLAND, GREYSTONES","Wicklow","","€390,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/02/2020","7 SUGARLOAF PEAKS, KILMACANOGUE, WICKLOW","Wicklow","","€213,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/02/2020","100 PRIORY COURT, EDEN GATE, DELGANY","Wicklow","","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/02/2020","26 HOLYWELL GROVE, KILCOOLE, CO WICKLOW","Wicklow","","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/02/2020","49 Burkeen Hall, Wicklow Town","Wicklow","","€323,200.00","Yes","Yes","New Dwelling house /Apartment",""
"26/02/2020","12 Waverly Meadow, Rathnew, County Wicklow","Wicklow","","€263,437.00","No","Yes","New Dwelling house /Apartment",""
"26/02/2020","13 Waverley Meadow, Rathnew","Wicklow","","€263,400.00","No","Yes","New Dwelling house /Apartment",""
"26/02/2020","53 BARLEY FIELD, WICKLOW HILLS, NEWTONMOUNTKENNEDY","Wicklow","","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/02/2020","7 GLENVIEW, KILLGARRON HILL, ENNISKERRY","Wicklow","","€750,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/02/2020","NEIDIN, AVONMORE, ANNAMOE","Wicklow","","€550,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/02/2020","SEABANK, ARKLOW, WICKLOW","Wicklow","","€395,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2020","1 O CONNELL TERRACE, ARKLOW, CO WICKLOW","Wicklow","","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2020","3 CASTLE STREET, WICKLOW TOWN, CO. WICKLOW","Wicklow","","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2020","32 WAVERLEY MEADOW, RATHNEW","Wicklow","","€224,669.60","No","Yes","New Dwelling house /Apartment",""
"28/02/2020","13 Seagreen Gate, Chapel Road, Blacklion","Wicklow","","€422,907.00","No","Yes","New Dwelling house /Apartment",""
"28/02/2020","17 carrig Beag, Ballynerrin, Co Wicklow","Wicklow","","€229,559.47","No","Yes","New Dwelling house /Apartment",""
"28/02/2020","2 WOODBROOK LAWN, BRAY, WICKLOW","Wicklow","","€337,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2020","22 DEER PARK VIEW, BALTINGLASS, WICKLOW","Wicklow","","€187,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2020","33 Waverly Meadows, Wicklow Town","Wicklow","","€215,860.00","No","Yes","New Dwelling house /Apartment",""
"28/02/2020","37 SEA COURT, NEWCASTLE, WICKLOW","Wicklow","","€300,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2020","OAKWOOD, REDCROSS, WICKLOW","Wicklow","","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2020","OLD SCHOOL HOUSE, LOUGHDAN ROUNDWOOD, WICKLOW","Wicklow","","€620,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2020","UPPER ASHTOWN, ROUNDWOOD, NEAR BRAY","Wicklow","","€495,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/03/2020","12 BALLYCRONE MANOR, KILCOOLE, WICKLOW","Wicklow","","€343,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/03/2020","149 BURGAGE MANOR, BLESSINGTON, WICKLOW","Wicklow","","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/03/2020","4B VALE ROAD, ARKLOW, WICKLOW","Wicklow","","€173,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/03/2020","6 THE MILL, BALTINGLASS, WICKLOW","Wicklow","","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/03/2020","DRAYTON MANOR, THREE MILE WATER, WICKLOW","Wicklow","","€1,500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/03/2020","GLAS AN AIRGID, BALLEESE LOWER, RATHDRUM","Wicklow","","€740,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/03/2020","14 Brookfield, Coolattin Road, Carnew","Wicklow","","€75,000.00","Yes","Yes","New Dwelling house /Apartment",""
"03/03/2020","22 WOODLEIGH GROVE, BLESSINGTON, WICKLOW","Wicklow","","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/03/2020","48 Ternlee, Cooldross Lane, Kilcoole","Wicklow","","€409,691.00","No","Yes","New Dwelling house /Apartment",""
"03/03/2020","62 MONASTERY GROVE, ENNISKERRY CO WICKLOW","Wicklow","","€300,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
