Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"26/01/2022","BALRUNTAGH, JAMESTOWN, BOHERMEEN","Meath","C15W0X5","€480,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2022","GRENNANSTOWN, ATHBOY, MEATH","Meath","C15ND80","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2022","MAIN ST, LONGWOOD, MEATH","Meath","","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2022","17B ST JOHNS WOOD COURT, ASHBOURNE, MEATH","Meath","A84KX62","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2022","25 MOYRATH VIEW, KILDALKEY, MEATH","Meath","C15K138","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2022","3 Willow Grove, The Willows, Dunshaughlin","Meath","","€290,748.00","No","Yes","New Dwelling house /Apartment",""
"27/01/2022","41 BALDARA COURT, ASHBOURNE, MEATH","Meath","A84D409","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2022","53 BRACKINRAINEY MANOR, LONGWOOD, COUNTY MEATH","Meath","A83FW44","€266,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2022","73 The Chase, Bracken Hill, Kilmessan","Meath","","€277,533.04","No","Yes","New Dwelling house /Apartment",""
"27/01/2022","WICKERS CROSS, SLANE RD, NAVAN","Meath","","€580,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","1 LIMEKILN WOODS, NAVAN, MEATH","Meath","C15KD5N","€294,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","10 The Close, Ruxton Oaks, Blackcastle","Meath","","€299,559.00","No","Yes","New Dwelling house /Apartment",""
"28/01/2022","18 THE CRESCENT, SILVER BANKS, STAMULLEN","Meath","","€330,396.48","No","Yes","New Dwelling house /Apartment",""
"28/01/2022","23 Summearseat Avenue, Clonee","Meath","","€237,885.46","No","Yes","New Dwelling house /Apartment",""
"28/01/2022","25 AMBER WOOD, BALLIVOR, CO MEATH","Meath","C15K7Y5","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","3 MILL AVENUE, MILLERSTOWN, KILCOCK","Meath","W23R9TV","€339,207.00","No","Yes","New Dwelling house /Apartment",""
"28/01/2022","34 Glen Boann, Donacarney","Meath","","€268,722.00","No","Yes","New Dwelling house /Apartment",""
"28/01/2022","38 CASTLE CRESCENT, ASHBOURNE, MEATH","Meath","A84FP79","€222,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","42 CASTELABBEY, TRIM, MEATH","Meath","C15XN40","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","62 OLD BALREASK WOODS, NAVAN, MEATH","Meath","C15V0PA","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","72 Summerseat Avenue, Clonee","Meath","","€189,427.00","No","Yes","New Dwelling house /Apartment",""
"28/01/2022","81 OLD BALREASK WOODS, NAVAN, MEATH","Meath","C15P29F","€370,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","ARDLUI, CAREYS LANE, DULEEK","Meath","A92N6K2","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","COTTAGE CORRANAGH, KILMAINHAMWOOD, KELLS","Meath","","€81,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","MARTINSTOWN, CROSSAKIEL, KELLS","Meath","A82X239","€410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","SHERRYS WOOD, BELLEWSTOWN, CO MEATH","Meath","A92X2X9","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","THE WALL PARK, DRUMREE, CO MEATH","Meath","A85Y798","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2022","10 The Glade, Whitefield Hall, Bettystown","Meath","","€233,480.17","No","Yes","New Dwelling house /Apartment",""
"31/01/2022","22 MORNINGTON MANOR DR, MORNINGTON, MEATH","Meath","A92A2C2","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2022","4 HERITAGE AVE, ROCHFORD MANOR, TRIM","Meath","C15W1D9","€303,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2022","5 Willow Grove, The Willows, Dunshaughlin","Meath","","€308,370.00","No","Yes","New Dwelling house /Apartment",""
"31/01/2022","7 THE LAURELS, BEAUFORT PLACE, NAVAN","Meath","C15V9K2","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2022","9 Effernock Grove, Trim","Meath","","€352,423.00","No","Yes","New Dwelling house /Apartment",""
"31/01/2022","APT 18, RIVERMILL VIEW, NAVAN","Meath","C15HN12","€98,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2022","BALLAGH HOUSE, HERBERTS TOWN, NAUL","Meath","","€785,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2022","COLEHILL KINNEGAD, KINNEGAD, MEATH","Meath","N91NX94","€292,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2022","MAUDLINS, TRIM, MEATH","Meath","","€337,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2022","6 THE PLACE, DUNBOYNE CASTLE, DUNBOYNE","Meath","A86F449","€370,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2022","INAN, HILL OF DOWN, KILLYON ENFIELD","Meath","A83ND34","€260,000.00","No","No","New Dwelling house /Apartment",""
"01/02/2022","MAIN ST, BALLIVOR, MEATH","Meath","C15EW26","€175,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"02/02/2022","12 ELM GROVE, JOHNSTOWN WOOD, NAVAN","Meath","C15FXA4","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2022","72 The Chase, Bracken Hill","Meath","","€299,559.00","No","Yes","New Dwelling house /Apartment",""
"02/02/2022","MITCHELLSTOWN, CASTLETOWN, NAVAN","Meath","C15EA38","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2022","OBERSTOWN, TARA, MEATH","Meath","","€267,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2022","SUNNYSIDE, GOLF LINKS RD, BETTYSTOWN","Meath","A92R230","€610,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2022","1 DE LACY CRESCENT, TRIM, MEATH","Meath","C15DH31","€14,700.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"03/02/2022","14 DUNVILLE PARK, DUNVILLE, ATHLUMNEY","Meath","C15XFC9","€335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2022","26 BACHELORS WALK, MILLTOWN RD, ASHBOURNE","Meath","A84CV08","€605,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2022","28 CHESTNUT GROVE, DUNBOYNE, MEATH","Meath","A86RX39","€125,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"03/02/2022","28 PRESTON PARK, JULIANSTOWN, MEATH","Meath","A92C7N3","€485,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2022","30 CONNOLLY AVENUE, NAVAN, CO MEATH","Meath","C15R1X8","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2022","36 Kestral Manor, Platin Road, Drogheda","Meath","","€233,480.17","No","Yes","New Dwelling house /Apartment",""
"03/02/2022","POTTLEBANE, CARNACROSS, KELLS","Meath","","€35,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2022","10 STEEPLECHASE GREEN, RATOATH, MEATH","Meath","A85W242","€380,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2022","17 OGROWNEY TERRACE, KELLS, MEATH","Meath","A82E0K6","€192,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2022","22 BROADMEADOW GREEN, ASHBOURNE, CO MEATH","Meath","A84DA24","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2022","32 Wilmount View, Kells","Meath","A82P8C8","€215,859.00","No","Yes","New Dwelling house /Apartment",""
"04/02/2022","35 Kestrel Manor, Platin Road, Drogheda","Meath","","€233,480.17","No","Yes","New Dwelling house /Apartment",""
"04/02/2022","37 The Avenue, Bracken Hill, Kilmessan","Meath","","€268,722.46","No","Yes","New Dwelling house /Apartment",""
"04/02/2022","8 CASTLE ABBEY, TRIM, MEATH","Meath","C15F628","€411,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2022","8 THE PADDOCKS, NAVAN, MEATH","Meath","C15XKR5","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2022","BELMONT HOUSE, DUBLIN RD, NAVAN","Meath","C15P2H5","€750,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2022","CASTLETOWN, NAVAN, MEATH","Meath","","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2022","RATHCORE, ENFIELD, CO MEATH","Meath","A83RW67","€89,596.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2022","25 THE PARK, ATHLUMLEY WOOD, NAVAN","Meath","C15K6KW","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2022","41 STEEPLE MANOR, TRIM, CO MEATH","Meath","C15NY33","€550,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2022","48 LAGAVOOREN MANOR, BEAMORE RD, DROGHEDA","Meath","A92PT9V","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2022","7 LA MARE, STAMULLEN, MEATH","Meath","K32RR52","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2022","73 MEADOWBANK HILL, RATOATH, CO MEATH","Meath","A85V402","€344,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2022","86 Fairfield, Dunshaughlin","Meath","","€321,585.00","No","Yes","New Dwelling house /Apartment",""
"08/02/2022","10 Mill Brook, Millerstown, Kilcock","Meath","","€330,396.46","No","Yes","New Dwelling house /Apartment",""
"08/02/2022","17 ABBEYFIELDS, CLONARD, ENFIELD","Meath","A83KP70","€322,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2022","18 PARK HEIGHTS, GRANGE RATH, COLPE CROSS","Meath","A92WYA0","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2022","18 RATHDALDRON COURT, NAVAN, CO MEATH","Meath","C15E3FR","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2022","26 THE ALDERS, AVOURWEN VILLAGE DULEEK RD, DROGHEDA","Meath","A92NY90","€182,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2022","34 the avenue, bracken hill, kilmessan","Meath","","€255,506.00","No","Yes","New Dwelling house /Apartment",""
"08/02/2022","38 GREENANE, DUNSHAUGHLIN, CO MEATH","Meath","A85PP23","€500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2022","6 Summerseat Crescent, Clonee","Meath","","€317,180.00","No","Yes","New Dwelling house /Apartment",""
"08/02/2022","8 CASTLEMARTIN DR, BETTYSTOWN, MEATH","Meath","A92T9C9","€345,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2022","CHURCH STREET SURGERY, CHURCH STREET, KELLS","Meath","A82D6P5","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2022","MARTINSTOWN, DUNSANY, MEATH","Meath","C15Y022","€365,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2022","WINDMILL ROAD, BEAUPARC, NAVAN","Meath","C15THR2","€465,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/02/2022","10 CEDAR COURT, MILLFARM, DUNBOYNE","Meath","A86TK53","€460,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/02/2022","13 MAPLE COURT, DUNSHAUGHLIN, MEATH","Meath","A85XK19","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/02/2022","22 SEAGRAVE PARK, FAIRYHOUSE RD, RATOATH","Meath","A85FC67","€480,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/02/2022","75 CLAREMONT ESTATE, NAVAN, CO MEATH","Meath","C15W2K6","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/02/2022","9  DUNVILLE WAY, DUNVILLE, ATHLUMNEY","Meath","C15YP6C","€337,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/02/2022","SKRYNE, TARA, MEATH","Meath","C15F6P7","€595,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2022","29 WOODLANDS HALL, RATOATH, CO. MEATH","Meath","A85XH05","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2022","30 THE BRIARS, BALTRASNA PARK, ASHBOURNE","Meath","A84NP92","€510,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2022","36 CHURCHFIELDS, KENTSTOWN, MEATH","Meath","C15A0V5","€267,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2022","5 KELLS RD, ABBEYLANDS SOUTH, NAVAN","Meath","C15P2F9","€212,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2022","57 Effernock Green, Effernock, Trim","Meath","","€321,585.91","No","Yes","New Dwelling house /Apartment",""
"10/02/2022","74 BRACKINRAINEY MANOR, LONGWOOD, MEATH","Meath","A83HX39","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2022","RICHMOND LODGE, KILNAGROSS, KILDALKEY ROAD TRIM","Meath","","€440,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2022","147 STEEPLECHASE GREEN, SKRYNE RD, RATOATH","Meath","A85PW57","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2022","17 CORBALLIS DEMESNE, RATOATH, CO MEATH","Meath","A85CR67","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2022","17 The Lawn, Donacarney Wood, Mornington","Meath","","€334,802.00","No","Yes","New Dwelling house /Apartment",""
"11/02/2022","18 The Park, Whitefield Hall, Bettystown","Meath","","€286,343.00","No","Yes","New Dwelling house /Apartment",""
"11/02/2022","28 MOULDEN BRIDGE, RATOATH, MEATH","Meath","A85PE09","€167,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2022","28 THE GREEN, INSE BAY, LLAYTOWN","Meath","A92A5R5","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2022","45 SAINT NICHOLAS VILLAGE, BETTYTSTOWN, MEATH","Meath","A92V8D7","€380,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2022","5 Woodland Park, Carlanstown, Kells","Meath","","€255,506.60","No","Yes","New Dwelling house /Apartment",""
