Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"10/01/2019","34 THE WILLOWS DRIVE, THE WILLOWS, DUNSHAUGHLIN","Meath","","€321,595.90","No","Yes","New Dwelling house /Apartment",""
"10/01/2019","39 BRABAZON, THE LINKS, BETTYSTOWN MEATH","Meath","","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2019","6 BALREASK GARDENS, TRIM RD, NAVAN","Meath","","€435,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2019","8 TEAGUESTOWN WOOD, TRIM, MEATH","Meath","","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2019","1 Rye Water, Millerstown, Kilcock","Meath","","€519,823.00","No","Yes","New Dwelling house /Apartment",""
"11/01/2019","18 WOODFIELD, BALLIVOR, MEATH","Meath","","€197,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2019","4 Caislean Manor, Kentstown Road, Navan","Meath","","€370,044.00","No","Yes","New Dwelling house /Apartment",""
"11/01/2019","4 VICTORINE ABBEY, DUBLIN RD, TRIM","Meath","","€415,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2019","8 CARNE HILL, JOHNSTOWN, NAVAN","Meath","","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2019","BETTYSTOWN RD, DONACARNEY, MEATH","Meath","","€410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2019","CLONTEEN, KILBRIDE, TRIM","Meath","","€535,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2019","13 HOLLYBROOK ROBINSTOWN NAVAN, MEATH","Meath","","€480,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2019","17 CASTLEVIEW, ATHLUMNEY, NAVAN","Meath","","€370,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2019","2 Lodge Drive, Donacarney Wood, Mornington","Meath","","€328,634.36","No","Yes","New Dwelling house /Apartment",""
"14/01/2019","6 SAINT MARTIN'S APARTMENTS, FLOWER HILL, NAVAN","Meath","","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2019","6 ST ANNES TERRACE, GOLF LINKS RD, BETTYSTOWN","Meath","","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2019","CLIMBER HALL, KELLS, CO. MEATH","Meath","","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2019","MAYO RD, GIBBSTOWN, NAVAN","Meath","","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2019","16 SUMMERSEAT GREEN, CLONEE, MEATH","Meath","","€207,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2019","18 BEACH PARK, LAYTOWN, MEATH","Meath","","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2019","37 ST BRIDGETS TERRACE OLDCASTLE, MEATH","Meath","","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2019","40 Willow Drive, The Willows, dunshaughlin","Meath","","€284,581.00","No","Yes","New Dwelling house /Apartment",""
"15/01/2019","CARMELLE, EASTHAM RD, BETTYSTOWN","Meath","","€345,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2019","EVERGREEN, WALTERSTOWN, DUNBOYNE","Meath","","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/01/2019","10 Dun Eimear Close, Eastham Road, Bettystown","Meath","","€233,480.18","No","Yes","New Dwelling house /Apartment",""
"16/01/2019","12 Cluain Adain Way, Clonmagadden, Navan","Meath","","€237,600.35","No","Yes","New Dwelling house /Apartment",""
"16/01/2019","45 STONEYFORD, BALLIVOR, MEATH","Meath","","€31,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/01/2019","CAVAN RD, KELLS, MEATH","Meath","","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/01/2019","NO 14 THE CRESENT, BROADMEADOW VALE, RATOATH","Meath","","€286,343.00","No","Yes","New Dwelling house /Apartment",""
"17/01/2019","47 WOODLANDS, RATOATH, MEATH","Meath","","€447,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2019","68 ROS NA RI, NAVAN, CO MEATH","Meath","","€224,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2019","7 BIRCH AVE, JOHNSTOWN WOOD, NAVAN","Meath","","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2019","10 Cois Glaisin Walk, Johnstown, Navan","Meath","","€198,237.88","No","Yes","New Dwelling house /Apartment",""
"18/01/2019","10 The Elms, Archerstown Demesne, Ashbourne","Meath","","€323,788.00","No","Yes","New Dwelling house /Apartment",""
"18/01/2019","15 MOYNALVEY MANOR, MOYNALVEY, SUMMERHILL","Meath","","€485,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2019","21 Dunville Lawn, Athlumney, Navan","Meath","","€233,480.00","No","Yes","New Dwelling house /Apartment",""
"18/01/2019","302 AN DUNNOG, BETTYSTOWN TOWN CENTRE, BETTYSTOWN","Meath","","€137,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2019","38 Willow Drive, Dunshaughlin, Co. Meath","Meath","","€284,581.50","No","Yes","New Dwelling house /Apartment",""
"18/01/2019","4 The Walk, Cois Glaisin, Johnstown","Meath","","€193,833.00","No","Yes","New Dwelling house /Apartment",""
"18/01/2019","6 The Elmes, Archerstown Demesne, Ashbourne","Meath","","€291,585.00","No","Yes","New Dwelling house /Apartment",""
"18/01/2019","BORRANSTOWN, ASHBOURNE, MEATH","Meath","","€445,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2019","DUNROMIN, JOHNSTOWN BRIDGE, ENFIELD","Meath","","€277,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2019","HAZELDENE, ST PATRICKS PARK, DUNBOYNE","Meath","","€530,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2019","12 Willow Drive, Dunshaughlin","Meath","","€370,044.05","No","Yes","New Dwelling house /Apartment",""
"21/01/2019","14 Mill Gate, Millerstown, Maynooth Road","Meath","","€292,291.00","No","Yes","New Dwelling house /Apartment",""
"21/01/2019","3 THE STORES, COMMONS ROAD, NAVAN","Meath","","€355,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2019","4 The Deaconry, Moynalty Road, Kells","Meath","","€389,867.00","No","Yes","New Dwelling house /Apartment",""
"21/01/2019","41 POOLBOY QUAY, FLOWER HILL, NAVAN","Meath","","€124,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2019","8 THE CLOSE, RATHDALE, ENFIELD","Meath","","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2019","KNOWTH, SLANE, MEATH","Meath","","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2019","SHAMBO, ROBINSTOWN, NAVAN","Meath","","€535,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2019","168 STEEPLECHASE GREEN, RATOATH, MEATH","Meath","","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2019","17 The Dale, Broadmeadow Vale, Ratoath","Meath","","€255,506.60","No","Yes","New Dwelling house /Apartment",""
"22/01/2019","6 Cois Glaisin Walk, Johnstown, Navan","Meath","","€198,237.00","No","Yes","New Dwelling house /Apartment",""
"22/01/2019","66 BLACKCASTLE LODGE, FLOWER HILL, MEATH","Meath","","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2019","80 LIMEKILN WOOD, DUBLIN RD NAVAN, MEATH","Meath","","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/01/2019","2 THE DRIVE, ATHLUMNEY ABBEY, NAVAN","Meath","","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/01/2019","7 Willow Drive, Dunshaughlin, County Meath","Meath","","€321,585.00","No","Yes","New Dwelling house /Apartment",""
"23/01/2019","70 Churchfield Park, Churchfields, Ashbourne","Meath","","€343,612.33","No","Yes","New Dwelling house /Apartment",""
"23/01/2019","9 MOATVILLE, NAVAN, MEATH","Meath","","€157,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/01/2019","BOHERMEEN, NAVAN, MEATH","Meath","","€132,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"23/01/2019","FERNDALE, OBERSTOWN, TARA","Meath","","€460,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2019","11 THE ORCHARD, ATHLUMNEY, NAVAN","Meath","","€206,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2019","14 THE VILLAGE GREEN, RATOATH, MEATH","Meath","","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2019","22 BRINDLEY PARK CRESCENT, ASHBOURNE, MEATH","Meath","","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2019","27 Dunville Lawn, Dunville, Athlumney","Meath","","€230,837.00","No","Yes","New Dwelling house /Apartment",""
"24/01/2019","6 GRACEMEADOW COURT, COCK HILL RD, STAMULLEN","Meath","","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2019","AVONDALE, STAMULLEN, MEATH","Meath","","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2019","Willow Drive, Dunshaughlin","Meath","","€321,585.00","No","Yes","New Dwelling house /Apartment",""
"25/01/2019","12 Dun Eimear Close, Bettystown","Meath","","€233,480.18","No","Yes","New Dwelling house /Apartment",""
"25/01/2019","13 The Dale, Broadmeadow Vale, Ratoath","Meath","","€286,343.61","No","Yes","New Dwelling house /Apartment",""
"25/01/2019","14 ST BRIGIDS VILLAS, NAVAN, MEATH","Meath","","€197,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2019","17 CLONEE COURT, MAIN ST, CLONEE","Meath","","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2019","23 THE VIEW, WOODSIDE, BETTYSTOWN","Meath","","€236,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2019","29 OLIVER PLUNKETT PARK, KENTSTOWN  VILLAGE, NAVAN","Meath","","€123,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2019","32 The Meadows, Whitefield Manor, Bettystown","Meath","","€330,396.47","No","Yes","New Dwelling house /Apartment",""
"25/01/2019","32 WESTFIELD, BECTIVE ST, KELLS","Meath","","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2019","33 The Meadows, Whitefield Manor, Bettystown","Meath","","€339,207.05","No","Yes","New Dwelling house /Apartment",""
"25/01/2019","5 TARA COURT GREEN, OFF PROUDSTOWN ROAD, NAVAN","Meath","","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2019","55 THE CRESCENT, KILLEGLAND ST, ASHBOURNE","Meath","","€84,763.33","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2019","NEWHAGGARD, TRIM, MEATH","Meath","","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2019","20 ABBEYGROVE, NAVAN, MEATH","Meath","","€140,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"28/01/2019","4 ST. BRIDGET'S TERRACE, OLDCASTLE, CO MEATH","Meath","","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2019","44 WILLOW DRIVE, DUNSHAUGHLIN","Meath","","€321,585.90","No","Yes","New Dwelling house /Apartment",""
"28/01/2019","9 CANON STREET, KELLS, CO. MEATH","Meath","","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2019","WESTFIELDS, TULLAGHSTOWN, NAVAN","Meath","","€480,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2019","18 CLONEE COURT, CLONEE MEATH, MEATH","Meath","","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2019","22 Grange Park, Dunshaughlin","Meath","","€396,475.15","No","Yes","New Dwelling house /Apartment",""
"29/01/2019","5 The Dale, Broadmeadow Vale, Ratoath","Meath","","€273,127.75","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"29/01/2019","5 WINDY ARBOUR, ATHBOY, MEATH","Meath","","€139,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2019","7 RYE WATER, Millerstown, Kilcock","Meath","","€348,018.00","No","Yes","New Dwelling house /Apartment",""
"29/01/2019","7 The Elms, Archerstown Demesne, Ashbourne","Meath","","€321,586.00","No","Yes","New Dwelling house /Apartment",""
"29/01/2019","MANORLAND, TRIM, MEATH","Meath","","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2019","MEADSBROOK, ASHBOURNE, CO MEATH","Meath","","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2019","11 The Dale, Broadmeadow Vale, Ratoath","Meath","","€352,422.00","No","Yes","New Dwelling house /Apartment",""
"30/01/2019","15 The Dale, Broadmeadow Vale, Ratoath","Meath","","€286,344.00","No","Yes","New Dwelling house /Apartment",""
"30/01/2019","2 GRACEMEADOW CT, COCKHILL RD, STAMULLEN MEATH","Meath","","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2019","20 GLEBEWOOD, BALLIVOR, MEATH","Meath","","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2019","24 PRESTON MILL, DROGHEDA, LOUTH","Meath","","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2019","6 KILLEGLAND RISE, ASHBOURNE, MEATH","Meath","","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2019","8 CO8 BAILIS VILLAGE, JOHNSTOWN, NAVAN","Meath","","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2019","9 GLASHEEN KENTSTOWN, KENTSTOWN, MEATH","Meath","","€203,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2019","CLOGHERTOWN, CLONALVY, MEATH","Meath","","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2019","12 THE PLACE, DUNBOYNE CASTLE, DUNBOYNE","Meath","","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2019","18 Dun Eimear Close, Eastham Road, Bettystown","Meath","","€233,480.17","No","Yes","New Dwelling house /Apartment",""
"31/01/2019","20 The Gallops, Kinnegad Road, Trim","Meath","","€348,017.61","No","Yes","New Dwelling house /Apartment",""
"31/01/2019","24 MORNINGTON TOWERS, MORNINGTON, MEATH","Meath","","€231,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2019","3  Dun Eimear Close, Esthamn Road, Bettystown","Meath","","€285,000.00","No","Yes","New Dwelling house /Apartment",""
"31/01/2019","3 Carne Wood, Johnstown, Navan","Meath","","€365,638.76","No","Yes","New Dwelling house /Apartment",""
"31/01/2019","47 BETAGHSTOWN, WOOD BETTYSTOWN, MEATH","Meath","","€420,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2019","8 Dun Eimear Close, Eastham Road, Bettystown","Meath","","€265,000.00","No","Yes","New Dwelling house /Apartment",""
"31/01/2019","KILBREW, ASHBOURNE, MEATH","Meath","","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2019","117 BETAGHSTOWN WOOD, EASTHAM ROAD, BETTYSTOWN","Meath","","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2019","13 The Crescent, Broadmeadow Vale, Jamestown","Meath","","€308,370.00","No","Yes","New Dwelling house /Apartment",""
"01/02/2019","13 YELLOW CLAY MANOR, NAVAN, CO MEATH","Meath","","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2019","21 Grange Park, Dunshaughlin, County Meath","Meath","","€396,476.15","No","Yes","New Dwelling house /Apartment",""
"01/02/2019","5 THE AVENUE, EARLSMEADOW, BALLIVOR","Meath","","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2019","51 STONEYFORD, BALLIVOR, MEATH","Meath","","€178,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2019","61 CORBALLIS, RATOATH, DEMESNE","Meath","","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2019","7 WESTFIELD VIEW, ST JOHNS WOOD, ASHBOURNE","Meath","","€246,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2019","APT 1, RIVER COURT, DUNBOYNE","Meath","","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2019","CHERRY TREE LODGE, MINNISTOWN RD, LAYTOWN","Meath","","€420,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2019","JANEVILLE, SLANE, CO MEATH","Meath","","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2019","RACKENSTOWN, DUNSHAUGHLIN, MEATH","Meath","","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2019","16 EASTHAM COVE, BETTYSTOWN, MEATH","Meath","","€308,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2019","31 DUN EIMEAR, BETTYSTOWN, CO MEATH","Meath","","€242,290.74","No","Yes","New Dwelling house /Apartment",""
"04/02/2019","Site No. 40, Fairfield, Dunshaughlin","Meath","","€327,753.00","No","Yes","New Dwelling house /Apartment",""
"04/02/2019","WOODLANDS, LAGANARA RD, KEATSTOWN","Meath","","€455,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2019","10 FAIRWAY LAWN, BETTYSTOWN, CO MEATH","Meath","","€150,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"05/02/2019","101 MAELDUIN, DUNSHAUGHLIN, MEATH","Meath","","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2019","17 MORNINGTON MANOR AVE, MORNINGTON, MEATH","Meath","","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2019","5 BALRATH WOODS, KELLS, MEATH","Meath","","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2019","8 COLPE VIEW, DEEPFORDE, DUBLIN RD","Meath","","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/02/2019","1 St. Seachnails, Ratoath Road, DUNSHAUGHLIN","Meath","","€110,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"06/02/2019","12 Summerseat Way, CLONEE","Meath","","€215,860.00","No","Yes","New Dwelling house /Apartment",""
"06/02/2019","18 Eastham Square, Eastham Road, Bettystown","Meath","","€261,431.00","No","Yes","New Dwelling house /Apartment",""
"06/02/2019","19 The Dale, Broadmeadow Vale, Ratoath","Meath","","€286,343.60","No","Yes","New Dwelling house /Apartment",""
"06/02/2019","23 Grange Park, Dunshaughlin, County Meath","Meath","","€396,476.00","No","Yes","New Dwelling house /Apartment",""
"06/02/2019","29 Eastham Square, Eastham Road, Bettystown","Meath","","€272,959.00","No","Yes","New Dwelling house /Apartment",""
"06/02/2019","29 MILBOURNE PARK, ASHBOURNE, CO MEATH","Meath","","€335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/02/2019","30 Eastham Square, Eastham Road, Bettystown","Meath","","€272,959.00","No","Yes","New Dwelling house /Apartment",""
"06/02/2019","37 Fairfield, Dunshaughlin","Meath","","€331,607.93","No","Yes","New Dwelling house /Apartment",""
"06/02/2019","39 Fairfield, Dunshaughlin","Meath","","€327,753.00","No","Yes","New Dwelling house /Apartment",""
"06/02/2019","8 Eastham Rise, Eastham Road, Bettystown","Meath","","€255,628.00","No","Yes","New Dwelling house /Apartment",""
"06/02/2019","9 Eastham Rise, Eastham Road, Bettystown","Meath","","€255,628.78","No","Yes","New Dwelling house /Apartment",""
"06/02/2019","DUNHEEDA, KINGSCOURT, MEATH","Meath","","€68,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/02/2019","LÁNA NA HEAGLAISE, DAMHLIAG, CONTAE NA MÍ","Meath","","€216,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2019","1 ASHLING PLACE, NAVAN, MEATH","Meath","","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2019","1 PINE GROVE, ATHLUMNEY WOOD, NAVAN","Meath","","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2019","114 Cnoc Tiarnach, Grange End, Dunshaughlin","Meath","","€330,397.00","No","Yes","New Dwelling house /Apartment",""
"07/02/2019","22 Fairfield, Dunshaughlin","Meath","","€323,500.00","No","Yes","New Dwelling house /Apartment",""
"07/02/2019","23 THE SQUARE, INNWOOD, ENFIELD","Meath","","€147,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2019","3 Churchfield Glen, Ashbourne, Co Meath","Meath","","€299,584.00","No","Yes","New Dwelling house /Apartment",""
"07/02/2019","31 Eastham Square, Eastham Road, Bettystown","Meath","","€271,366.00","No","Yes","New Dwelling house /Apartment",""
"07/02/2019","36 Athlumney Close, Kentstown Road, Navan","Meath","","€246,525.00","No","Yes","New Dwelling house /Apartment",""
"07/02/2019","BALREASK NEW, NAVAN, MEATH","Meath","","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2019","GRANGECLARE PADDOCKS, BOG ROAD, ORISTOWN  KELLS","Meath","","€380,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2019","11 TALBOT COURT ATHBOY RD, TRIM, MEATH","Meath","","€258,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2019","14 AVONDALE, TRIM, MEATH","Meath","","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2019","140 DEERPARK, ASHBOURNE, MEATH","Meath","","€293,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2019","20 Grange Park, Dunshaughlin","Meath","","€396,475.77","No","Yes","New Dwelling house /Apartment",""
"08/02/2019","67 RATH LODGE, ASHBOURNE, MEATH","Meath","","€261,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2019","81 BROOKSIDE, BETTYSTOWN, MEATH","Meath","","€233,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2019","9 SEAVIEW ESTATE LAYTOWN, CO. MEATH","Meath","","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2019","FLAT 2 SUPPLE PARK, MAIN STREET, DUNSHAUGHLIN","Meath","","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","10 An Pairc, Wotton, Ashbourne","Meath","","€660,792.00","No","Yes","New Dwelling house /Apartment",""
"11/02/2019","117 THE OLD MILL, RATOATH, MEATH","Meath","","€173,400.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","24 Grange Park, Dunshaughlin","Meath","","€500,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/02/2019","30 Dun Eimear, Castlemartin Road, Bettystown","Meath","","€242,290.75","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/02/2019","32 THE CRESCENT, MILLTREE PARK, RATOATH","Meath","","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","42 The Cedars, Avourwen Meadows, Duleek Road","Meath","","€230,452.00","No","Yes","New Dwelling house /Apartment",""
"11/02/2019","43 Willow Drive, The Willows, Dunshaughlin","Meath","","€321,585.91","No","Yes","New Dwelling house /Apartment",""
"11/02/2019","45 Willow Drive, Dunshaughlin","Meath","","€321,586.00","No","Yes","New Dwelling house /Apartment",""
"11/02/2019","46 Willow Drive, The Willows, Dunshaughlin","Meath","","€315,725.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/02/2019","55 THE PADDOCKS, PROUDSTOWN RD, NAVAN","Meath","","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
