Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"14/01/2022","29 The Green, Bellingsfield, Naas","Kildare","","€385,903.00","No","Yes","New Dwelling house /Apartment",""
"14/01/2022","4 SUNNYSIDE LAWNS, DUN BRINN, ATHY","Kildare","R14XP22","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2022","43 RYEBRIDGE RISE, KILCOCK, CO KILDARE","Kildare","","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2022","44 CORRAN ARD ATHY, KILDARE","Kildare","R14T802","€72,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2022","52 THE CLOSE, CURRAGH GRANGE, NEWBRIDGE","Kildare","W12CY95","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2022","69 CHAMBERS PARK, KILCOCK, KILDARE","Kildare","W23K297","€286,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2022","APT 8A, GARDEN APTS, DEVOY QUARTER","Kildare","H16XN80","€276,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2022","CADAMSTOWN, BROADFORD, CO KILDARE","Kildare","W91F963","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2022","GARRAI NA Gcrann, KILMACREDOCK, MAYNOOTH","Kildare","W23D8X6","€800,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/01/2022","19  The Lawn, Mullen Park, Maynooth","Kildare","","€409,691.63","No","Yes","New Dwelling house /Apartment",""
"17/01/2022","127 MORRISTOWN EST, NEWBRIDGE, KILDARE","Kildare","","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2022","3 Crosskeys, Academy Street, Kildare","Kildare","","€287,400.00","No","Yes","New Dwelling house /Apartment",""
"17/01/2022","30 The Green, Bellingsfield, Kilcullen Road","Kildare","","€385,903.08","No","Yes","New Dwelling house /Apartment",""
"17/01/2022","31 HOLLANDS AVEUNE, KILDARE RD, KILDARE","Kildare","R14EV58","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2022","43 Ridewood Manor, Melitta Road, Kildare","Kildare","","€259,911.89","No","Yes","New Dwelling house /Apartment",""
"17/01/2022","5 Whitethorn Court, Whitethorn Village, Naas","Kildare","","€351,541.84","No","Yes","New Dwelling house /Apartment",""
"17/01/2022","50 PARSONS HALL, MAYNOOTH, KILDARE","Kildare","W23N1W5","€860,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2022","7 STRAFFAN LAWN, MAYNOOTH, KILDARE","Kildare","W23VX22","€249,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2022","10 Whitethorn Close, Whitethorn Village, Naas","Kildare","","€339,207.00","No","Yes","New Dwelling house /Apartment",""
"18/01/2022","12 COLLAGHKNOCK GREEN, CURRAGH PLAINS, KILDARE","Kildare","R51PD61","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2022","13 ARDEVAN VIEW, MONASTEREVIN, KILDARE","Kildare","W34EP83","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2022","132 Kilbelin Abbey, Kilbelin Abbey, Athgarvan Road","Kildare","","€387,665.00","No","Yes","New Dwelling house /Apartment",""
"18/01/2022","146 TEMPLE MILLS, RATHANGAN, COUNTY KILDARE","Kildare","R51NF29","€222,907.00","No","Yes","New Dwelling house /Apartment",""
"18/01/2022","15 The Lawn, Mullen Park, Maynooth","Kildare","","€409,691.63","No","Yes","New Dwelling house /Apartment",""
"18/01/2022","17 COIS NA MONA, COOLEARAGH, COILL DUBH","Kildare","W91AH72","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2022","19 BARRETSTOWN MEADOWS, NEWBRIDGE, KILDARE","Kildare","W12R3T6","€551,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2022","4 BLOCK 1, COIS ABHAINN, SALLINS RD","Kildare","W91AE78","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2022","42 Brocan Wood, Monasterevin","Kildare","","€251,101.31","No","Yes","New Dwelling house /Apartment",""
"18/01/2022","88 THE CLOSE, CURRAGH GRANGE, NEWBRIDGE","Kildare","W12X383","€345,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2022","APT 8 RYSTON VIEW, ATHGARVAN, NEWBRIDGE","Kildare","W12PF10","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2022","BREWELL EAST, DUNLAVIN, NAAS","Kildare","","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2022","26 The Birches, Old Grange Wood, Monasterevin","Kildare","","€250,220.26","No","Yes","New Dwelling house /Apartment",""
"19/01/2022","28 The Birches, Old Grange Wood, Monasterevin","Kildare","","€249,035.00","No","Yes","New Dwelling house /Apartment",""
"19/01/2022","38 Curragh Farm, Newbridge","Kildare","","€334,801.00","No","Yes","New Dwelling house /Apartment",""
"19/01/2022","47 The Heights, Barnhall Meadows, Leixlip","Kildare","","€418,502.00","No","Yes","New Dwelling house /Apartment",""
"19/01/2022","51 OAK PARK GROVE, OAK PARK, CRADDOCKSTOWN","Kildare","","€309,240.00","No","Yes","New Dwelling house /Apartment",""
"19/01/2022","6 the drive, mullen park, maynooth","Kildare","","€387,665.00","No","Yes","New Dwelling house /Apartment",""
"19/01/2022","7 MAPLE CLOSE, THE FRIARY, CASTLEDERMOT","Kildare","R14HC86","€237,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2022","84 Willouise, Sherlockstown Road, Sallins","Kildare","","€387,665.00","No","Yes","New Dwelling house /Apartment",""
"19/01/2022","CALSTOWN, CASTLEDERMOT, CO KILDARE","Kildare","","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2022","11 TEMPLEMILLS COTTAGES, CELBRIDGE, KILDARE","Kildare","W23DX43","€252,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2022","129 Station Walk, Rickardstown, Newbridge","Kildare","","€290,748.00","No","Yes","New Dwelling house /Apartment",""
"20/01/2022","14 DONADEA HOUSE, LYREEN MANOR, MAYNOOTH","Kildare","W23RP23","€297,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2022","144 TEMPLE MILLS, RATHANGAN, CO KILDARE","Kildare","R51FK07","€222,907.00","No","Yes","New Dwelling house /Apartment",""
"20/01/2022","15 THE AVENUE, MOYGLARE HALL, MAYNOOTH","Kildare","W23Y032","€455,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2022","2 CARAGH VIEW, CARAGH, NAAS","Kildare","W91TH9V","€540,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2022","23 THE GLEN, OLDTOWN MILL, CELBRIDGE","Kildare","W23HK54","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2022","24 BROOKES MILL, PROSPEROUS, NAAS","Kildare","W91K2V5","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2022","2O THE PADDOCKS, NAAS, KILDARE","Kildare","W91DTP8","€437,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2022","39 Curragh Farm, Ballymany, Newbridge","Kildare","","€334,801.76","No","Yes","New Dwelling house /Apartment",""
"20/01/2022","5 THE COURT, LEDWILL PARK, KILCOCK","Kildare","","€348,017.62","No","Yes","New Dwelling house /Apartment",""
"20/01/2022","8 WILLOUISE, SHERLOCKSTOWN RD, SALLINS","Kildare","","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2022","83 THE GROVE, CELBRIDGE, KILDARE","Kildare","W23YV24","€430,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2022","9A THE GROVE, CELBRIDGE, CO KILDARE","Kildare","W23C584","€477,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2022","GILLTOWN, DONADEA, KILDARE","Kildare","W91PRD3","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2022","RAHEENS, CARAGH, NAAS","Kildare","W91RX3K","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2022","12 BLEACH ROAD, ATHY, CO KILDARE","Kildare","R14PN32","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2022","140 BEECHWOOD AVE NEBRIDGE, KILDARE","Kildare","W12NR71","€262,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2022","17 WOODLANDS, MAYNOOTH, KILDARE","Kildare","W23F6X5","€601,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2022","19 PARSONS HALL, MAYNOOTH, KILDARE","Kildare","W23D5K6","€825,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2022","201 OLDBRIDGE STATION, OSBERSTOWN, NAAS","Kildare","W91KXR2","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2022","2423 CHURCHVIEW, SUNCROFT, KILDARE","Kildare","R56K164","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2022","3 CROCKANURE PLACE, KILDARE TOWN, KILDARE","Kildare","R51PF10","€239,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2022","3 OLDTOWN GREEN, NAAS, KILDARE","Kildare","W91PYN1","€430,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2022","31 CLONMULLION RETIREMENT VILLAGE, MONEEN LANE, ATHY","Kildare","R14XE78","€116,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2022","36 CONEY MEADOWS CONEYBORO ATHY, KILDARE","Kildare","R14A304","€151,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2022","39 THE CRESCENT MOYLARE HALL, MAYNOOTH, KILDARE","Kildare","W23E195","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2022","4 the crescent, mullen park, maynooth","Kildare","","€383,259.91","No","Yes","New Dwelling house /Apartment",""
"21/01/2022","7 GERALDINE HOUSE, LYREEN MANOR, MAYNOOTH","Kildare","W23RD79","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2022","8 MOOREFIELD PARK, NEWBRIDGE, CO KILDARE","Kildare","W12A389","€45,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2022","81 Willouise, Sherlockstown Road, Sallins","Kildare","","€418,502.00","No","Yes","New Dwelling house /Apartment",""
"21/01/2022","ASHFIELD HOUSE, RATHMUCK LANE, DUNEANY","Kildare","R51E891","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2022","11 The Grove, Barnhall Meadows, Leixlip","Kildare","","€387,665.00","No","Yes","New Dwelling house /Apartment",""
"24/01/2022","19 OAK GLADE CLOSE, CRADDOCKSTOWN, NAAS","Kildare","W91E7VP","€405,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2022","246 ROSEBERRY HILL, RICKARDSTOWN, NEWBRIDGE","Kildare","W12TV24","€336,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2022","29 CHELMSFORD, CELBRIDGE, KILDARE","Kildare","W23YT20","€280,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"24/01/2022","30 CONEY MEADOWS, CONEYBORO, ATHY","Kildare","R14YH64","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2022","4 MORRISTOWN WAY, THE PADDOCKS, STATION ROAD","Kildare","W12K095","€370,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2022","729 THE RYDER CUP VILLAGE, THE K CLUB, STRAFFAN","Kildare","W23R650","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2022","121 Station Walk, Rickardstown, Newbridge","Kildare","","€299,560.00","No","Yes","New Dwelling house /Apartment",""
"25/01/2022","20  The Crescent, Mullen Park, Maynooth","Kildare","","€370,044.05","No","Yes","New Dwelling house /Apartment",""
"25/01/2022","2040 ST BRIDGETS TERRACE, CLANE, NAAS","Kildare","W91K5C0","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2022","29 The Birches, Oldgrange Wood, Monasterevin","Kildare","","€266,959.00","No","Yes","New Dwelling house /Apartment",""
"25/01/2022","4 BROOK COURT, NAAS, KILDARE","Kildare","W91NH33","€133,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2022","5 BRIDGEVIEW GARDENS, DUN BHRINN, ATHY","Kildare","R14E672","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2022","6 Rathangan Manor, Rathangan","Kildare","","€273,127.00","No","Yes","New Dwelling house /Apartment",""
"25/01/2022","6 THE WAY, BARNHALL MEADOWS, LEIXLIP","Kildare","","€378,855.00","No","Yes","New Dwelling house /Apartment",""
"25/01/2022","61 COLLEGE PARK, NEWBRIDGE, KILDARE","Kildare","W12H261","€312,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2022","79 LEINSTER WOOD SOUTH, CARTON DEMESNE, MAYNOOTH","Kildare","W23R3H6","€910,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2022","8 THE CROFT, CASTLETOWN, CELBRIDGE","Kildare","W23CF85","€400,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"25/01/2022","82 PRESTON BROOK, MILLBROOK, RATHANGAN","Kildare","R51TC61","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2022","APT 10, BLOCK 2 THE ABBEY, COIS ABHAINN","Kildare","W91N628","€220,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2022","BARBERSTOWN ROAD, STRAFFAN, COUNTY KILDARE","Kildare","","€435,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2022","CAPDOO, CLANE, KILDARE","Kildare","W91W9X3","€627,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2022","10 CURRAGH FINN, KILDARE TOWN, KILDARE","Kildare","R51DP82","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2022","11 The Crescent, Mullen Park, Maynooth","Kildare","","€348,017.62","No","Yes","New Dwelling house /Apartment",""
"26/01/2022","2 POWERSCOURT, NEWBRIDGE, KILDARE","Kildare","W12D260","€189,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2022","27 THE BEECHES, STRAFFAN, CO KILDARE","Kildare","W23TP49","€30,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2022","43  THE DRIVE, LEDWILL PARK, KILCOCK","Kildare","","€471,365.64","No","Yes","New Dwelling house /Apartment",""
"26/01/2022","6 GLEANN NA RIOGH COURT, NAAS, KILDARE","Kildare","W91C663","€497,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2022","LOWER HODGESTOWN, DONADEA, NAAS","Kildare","W91E9X9","€420,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2022","11 DARA COURT, CELBRIDGE, KILDARE","Kildare","W23PY60","€375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2022","16 WOODSIDE PARK, NAAS, KILDARE","Kildare","W91DEK1","€500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2022","18 DARA CRESCENT, CELBRIDGE, KILDARE","Kildare","W23Y436","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2022","21 MICHAEL DOOLEY TERRACE, WOODSTOCK STREET, ATHY","Kildare","R14VH68","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2022","24 The Birches, Old Grange Wood, Monasterevin","Kildare","","€250,219.00","No","Yes","New Dwelling house /Apartment",""
"27/01/2022","33 The Willlows, Allenwood, County Kildare","Kildare","","€257,885.46","No","Yes","New Dwelling house /Apartment",""
"27/01/2022","369 RIVERFOREST, LEIXLIP, KILDARE","Kildare","W23C1F6","€372,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2022","7 THE GROVE, BARNHALL MEADOWS, LEIXLIP","Kildare","","€431,718.00","No","Yes","New Dwelling house /Apartment",""
"27/01/2022","75 BRANSWOOD, KILKENNY RD, ATHY","Kildare","R14EK03","€234,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2022","9 The View, Ledwill Park, Kilcock","Kildare","","€431,718.00","No","Yes","New Dwelling house /Apartment",""
"27/01/2022","MORRISTOWN UPPER, NAAS ROAD, NEWBRIDGE","Kildare","W12D522","€385,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","11 THE COURT, NEWTOWN HALL, MAYNOOTH","Kildare","W23T9N9","€390,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","12 THE LAWN, MOYGLARE HALL, MAYNOOTH","Kildare","W23E5C7","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","12 Whitethorn Court, Whitethorn Village, Naas","Kildare","","€350,328.00","No","Yes","New Dwelling house /Apartment",""
"28/01/2022","14 THE COURT, SALLINS PARK, SALLINS","Kildare","W91E251","€355,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","143 Kilbein Abbey, Kilbelin Abbey, Athgarvan Road","Kildare","","€431,718.00","No","Yes","New Dwelling house /Apartment",""
"28/01/2022","2 The Grove, Barnhall Meadows, Leixlip","Kildare","","€427,313.00","No","Yes","New Dwelling house /Apartment",""
"28/01/2022","20 THE CRESCENT, CURRAGH GRANGE, NEWBRIDGE","Kildare","W12YK84","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","30 The Birches, Old Grange Wood, Monasterevin","Kildare","","€250,220.26","No","Yes","New Dwelling house /Apartment",""
"28/01/2022","36 Gallow Hill, Kildare Road, Athy","Kildare","","€259,912.00","No","Yes","New Dwelling house /Apartment",""
"28/01/2022","52 OATFIELD PARK, CLANE, KILDARE","Kildare","W91FF96","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","53 Rathangan Manor, Rathangan","Kildare","","€274,889.86","No","Yes","New Dwelling house /Apartment",""
"28/01/2022","566 TRINITY CRESCENT, DERRINTURN, CARBURY","Kildare","W91ECC4","€20,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","57 THE SQUARE, CELBRIDGE, KILDARE","Kildare","W23R9WY","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","7 PARSON LODGE, MAYNOOTH, KILDARE","Kildare","W23X3E5","€712,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","78 VANESSA LAWNS, CELBRIDGE, KILDARE","Kildare","W23D362","€373,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","8 POPLAR GROVE, MILLBROOK, NAAS","Kildare","W91XW72","€201,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","82A GLENDALE, LEIXLIP, GLENDALE","Kildare","W23C2X2","€465,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","BOHEREEN, orse BOREEN, STRAFFAN","Kildare","W23T297","€244,304.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","No. 1 the Boulevard, Barnhall Meadows, Leixlip","Kildare","","€560,000.00","No","Yes","New Dwelling house /Apartment",""
"28/01/2022","No.8 the Boulevard, Barnhall Meadows, Leixlip","Kildare","","€545,000.00","No","Yes","New Dwelling house /Apartment",""
"31/01/2022","117 ROYAL MEADOWS, KILCOCK, KILDARE","Kildare","W23K286","€385,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2022","133 Kibelin Abbey, Athgarvan Road, Newbridge","Kildare","W12VF58","€387,700.00","No","Yes","New Dwelling house /Apartment",""
"31/01/2022","133 Station Walk, Rickardstown, Newbridge","Kildare","","€290,748.00","No","Yes","New Dwelling house /Apartment",""
"31/01/2022","134 LOUISA PARK, LEIXLIP, CO KILDARE","Kildare","W23KH93","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2022","16 RUINBEG GREEN, KILDARE TOWN, CO KILDARE","Kildare","R51YX73","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2022","17 GREENHILLS, ATHY, CO. KILDARE","Kildare","R14K062","€76,470.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"31/01/2022","18 FAIRFIELD, ATHY, KILDARE","Kildare","R14XD28","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2022","197 GRIFFIN RATH HALL, CELBRIDGE RD, MAYNOOTH","Kildare","W23VX24","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2022","21 THE COURT, HAZELHATCH PARK, CELBRIDGE","Kildare","W23VW4F","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2022","3 Whitethorn Court, Whitethorn Village, Naas","Kildare","","€348,118.00","No","Yes","New Dwelling house /Apartment",""
"31/01/2022","5 HOPKINS MEWS, MONASTEREVIN, KILDARE","Kildare","W34XH70","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2022","APT 29 HARBOUR VIEW, MAYNOOTH, HARBOUR VIEW","Kildare","W23X061","€241,000.00","No","No","Second-Hand Dwelling house /Apartment",""
