Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"15/01/2021","26 MONKTON ROW, WICKLOW, WICKLOW","Wicklow","","€233,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2021","3 Redwood, Kilgarron, Enniskerry","Wicklow","","€1,101,321.58","No","Yes","New Dwelling house /Apartment",""
"15/01/2021","34 the campion, marina village, greystones","Wicklow","","€616,700.00","No","Yes","New Dwelling house /Apartment",""
"15/01/2021","4 CONNAWOOD DR, OLD CONNAUGHT AVE, BRAY","Wicklow","","€418,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2021","4 EDEN WOOD, PRIORY RD, DELGANY","Wicklow","","€365,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2021","4 ROCKYPOOL VILLAS, BLESSINGTON, CO WICKLOW","Wicklow","","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2021","5 RATHMORE TERRACE, UPPER DARGLE RD, BRAY","Wicklow","","€324,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2021","59 Viewmount, Greenane Road, Rathdrum","Wicklow","","€254,625.55","No","Yes","New Dwelling house /Apartment",""
"15/01/2021","6 HUNTERS HILL, CREAGH, GOREY","Wicklow","","€229,075.00","No","Yes","New Dwelling house /Apartment",""
"15/01/2021","76 MEADOWGATE, MARLTON ROAD, WICKLOW","Wicklow","","€281,939.00","No","Yes","New Dwelling house /Apartment",""
"15/01/2021","OLD WELSH FARM, OLD MILITARY RD ATHDOWN, MANOR KILBRIDE","Wicklow","","€852,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2021","1 RAHEEN PARK, BRAY, WICKLOW","Wicklow","","€540,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2021","10 REDFORD COURT, GREYSTONES, CO WICKLOW","Wicklow","","€500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2021","16 GLENCOURT, KILLARNEY ROAD, BRAY","Wicklow","","€465,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2021","246 REDFORD PARK, GREYSTONES, CO WICKLOW","Wicklow","","€396,200.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2021","27 Seagreen Park, Chapel Road, Blacklion","Wicklow","","€493,392.00","No","Yes","New Dwelling house /Apartment",""
"18/01/2021","6 GARDEN VILLAGE COURT, KILPEDDER, WICKLOW","Wicklow","","€345,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2021","60 Viewmount, Greenane Road, Rathdrum","Wicklow","","€254,625.00","No","Yes","New Dwelling house /Apartment",""
"18/01/2021","EDENS ARCH, HEMPSTOWN, BLESSINGTON","Wicklow","","€519,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2021","19 CHARLESLAND WOOD, GREYSTONES, WICKLOW","Wicklow","","€258,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2021","61 The Campion, Marina Village, Greystones","Wicklow","","€440,485.00","No","Yes","New Dwelling house /Apartment",""
"19/01/2021","70 WOODSTOCK, KILCOOLE, WICKLOW","Wicklow","","€328,673.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2021","SILLAN LODGE, CHURCH LANE, GREYSTONES","Wicklow","","€604,800.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2021","15 ST BRIGID'S TERRACE, ARKLOW, CO WICKLOW","Wicklow","","€187,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2021","167 BEECH DALE, SEA RD, KILCOOLE","Wicklow","","€322,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2021","29 CHARLESLAND COURT, GREYSTONES, CO WICKLOW","Wicklow","","€370,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2021","32 AVALON, ARKLOW, CO WICKLOW","Wicklow","","€299,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2021","58 BLESSINGTON ORCHARD, BLESSINGTON, WICKLOW","Wicklow","","€262,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"20/01/2021","SHEEMORE, THE GLEBE, BOLLARNEY SOUTH","Wicklow","","€201,100.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2021","11 BROOMHALL GLEN, RATHNEW, WICKLOW","Wicklow","","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2021","2 CASTLEFIELD WAY, CASTLEFIELD TCE, KILLINCARRIG","Wicklow","","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2021","23 CHURCH DR, EDEN GATE, DELGANY","Wicklow","","€482,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2021","3 CATHERINE'S COURT, FRIARSHILL, WICKLOW","Wicklow","","€275,500.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"21/01/2021","97 CHARLESLAND COURT, CHARLESLAND, GREYSTONES","Wicklow","","€343,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2021","12 HOLT CRESCENT, TINAHELY, ARKLOW","Wicklow","","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2021","18 BLESSINGTON ORCHARD, BLESSINGTON, WICKLOW","Wicklow","","€390,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2021","21 BURNABY PARK, GREYSTONES, CO WICKLOW","Wicklow","","€792,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2021","29 The Oaks, Ballinahinch Wood, Ashford","Wicklow","","€339,207.00","No","Yes","New Dwelling house /Apartment",""
"22/01/2021","40 Sika Woods, Enniskerry","Wicklow","","€724,964.00","No","Yes","New Dwelling house /Apartment",""
"22/01/2021","45 MARLTON GROVE, MARLTON RD, WICKLOW TOWN","Wicklow","","€372,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2021","5 CORBALLIS DEMENSE, RATHDRUM, CO WICKLOW","Wicklow","","€445,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2021","BARR AN UISCE, KILLINCARRIG ROAD, GREYSTONES","Wicklow","","€785,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2021","FALKLANDS, 2 DUNBUR PARK, WICKLOW","Wicklow","","€362,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2021","OLD SCHOOLHOUSE, DUNGANSTOWN, WICKLOW","Wicklow","","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2021","33 The Oaks, Ballinahinch Wood, Ashford","Wicklow","","€339,207.05","No","Yes","New Dwelling house /Apartment",""
"25/01/2021","4 ARDGLASS, BALTINGLASS, WICKLOW","Wicklow","","€241,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2021","45 Glenheron Park, Glenheron, Greystones","Wicklow","","€480,200.00","No","Yes","New Dwelling house /Apartment",""
"25/01/2021","ARAVON LODGE, SHOP RIVER, ENNISKERRY","Wicklow","","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2021","18 BURNABY HEIGHTS, GREYSTONES, WICKLOW","Wicklow","","€635,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2021","39 Sika Woods, Enniskerry","Wicklow","","€716,152.00","No","Yes","New Dwelling house /Apartment",""
"26/01/2021","4 WESTON CLOSE, WICKLOW, WICKLOW","Wicklow","","€379,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2021","NO 4 KILADREENAN, DUCKWALK, NEWTOWNMOUNTKENNEDY","Wicklow","","€307,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2021","11 CARRIG COURT, RATHNEW, WICKLOW","Wicklow","","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2021","27 DRUIDS AVE, DRUIDS GLEN RESORT, NEWTOWNMOUNTKENNEDY","Wicklow","","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2021","27 The Oaks, Ballinahinch Woods, Ashford","Wicklow","","€385,000.00","No","Yes","New Dwelling house /Apartment",""
"27/01/2021","LARKFIELD COTTAGE, KILPOOLE HILL, WICKLOW","Wicklow","","€338,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2021","SPRINGMOUNT COTTAGE, CHURCH RD, GREYSTONES","Wicklow","","€665,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2021","46 Sika Woods, Enniskerry","Wicklow","","€575,610.66","No","Yes","New Dwelling house /Apartment",""
"28/01/2021","SEABREEZE, NEW  ROAD, KILCOOLE","Wicklow","","€225,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"29/01/2021","1 AVONBEG HOUSE, BALLINACLASH, RATHDRUM","Wicklow","","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2021","16 MILLTOWN GATE, BURGAGE MORE, BLESSINGTON","Wicklow","","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2021","17 MONASTERY, ENNISKERRY, CO WICKLOW","Wicklow","","€480,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2021","2 NEW RD, KILLINCARRIG, GREYSTONES","Wicklow","","€350,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"29/01/2021","2 SARAN WOOD, KILLARNEY RD, BRAY","Wicklow","","€385,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2021","21 Churchlands, Delgany, Co. Wicklow","Wicklow","","€383,259.91","No","Yes","New Dwelling house /Apartment",""
"29/01/2021","3 The Oaks, Ballinahinch Wood, Ashford","Wicklow","","€317,137.00","No","Yes","New Dwelling house /Apartment",""
"29/01/2021","6 ARBUTUS GR, OLD CONNA, BRAY","Wicklow","","€402,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2021","65 GILTSPUR WOOD, BRAY, WICKLOW","Wicklow","","€495,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2021","84 BLACKLION MANOR, GREYSTONES, CO WICKLOW","Wicklow","","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2021","MILL HOUSE, CLORA, NUNS CROSS","Wicklow","","€657,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2021","RAHEEN, BEECH RD, ARKLOW","Wicklow","","€380,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2021","1 LAKEVIEW CRESENT, WICKLOW, WICKLOW","Wicklow","","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2021","2 DELGANY GATE, DELGANY, WICKLOW","Wicklow","","€835,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2021","243 CHARLESLAND COURT, CHARLESLAND, GREYSTONES","Wicklow","","€352,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2021","279 REDFORD PARK, GREYSTONES, WICKLOW","Wicklow","","€520,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2021","59 AVON RI, BLESSINGTON, WICKLOW","Wicklow","","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2021","7 KNOCKROE, DELGANY, KILCOOLE","Wicklow","","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2021","8 THE DALE, BROOKWOOD, HERBERT RD","Wicklow","","€426,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2021","MOONACRE, DELGANY, WICKLOW","Wicklow","","€925,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","20 Churchlands, Delgany","Wicklow","","€440,528.00","No","Yes","New Dwelling house /Apartment",""
"02/02/2021","29 THE BANK, BALLYBEG, RATHNEW","Wicklow","","€153,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","47 THE STRAND, MARINA VILLAGE, GREYSTONES","Wicklow","","€435,390.75","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","48 THE STRAND, MARINA VILLAGE, GREYSTONES","Wicklow","","€435,533.18","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","49 THE STRAND, MARINA VILLAGE, GREYSTONES","Wicklow","","€444,461.97","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","5 CARRAIG MOR, LOTT LANE, KILCOOLE","Wicklow","","€420,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","50 THE STRAND, MARINA VILLAGE, GREYSTONES","Wicklow","","€444,461.97","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","51 THE STRAND, MARINA VILLAGE, GREYSTONES","Wicklow","","€444,461.97","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","52 THE STRAND, MARINA VILLAGE, GREYSTONES","Wicklow","","€444,461.97","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","53 THE STRAND, MARINA VILLAGE, GREYSTONES","Wicklow","","€444,461.97","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","54 THE STRAND, MARINA VILLAGE, GREYSTONES","Wicklow","","€444,461.97","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","54 WOODVIEW, ASHFORD, WICKLOW","Wicklow","","€280,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","55 THE STRAND, MARINA VILLAGE, GREYSTONES","Wicklow","","€444,461.97","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","56 THE STRAND, MARINA VILLAGE, GREYSTONES","Wicklow","","€444,461.97","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 1 BLOCK H THE CAMPION, MARINA VILLAGE, GREYSTONES","Wicklow","","€391,859.78","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 10 BLOCK H THE CAMPION, MARINA VILLAGE, GREYSTONES","Wicklow","","€351,946.42","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 11 BLOCK H THE CAMPION, MARINA VILLAGE, GREYSTONES","Wicklow","","€446,287.09","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 12 BLOCK H THE CAMPION, MARINA VILLAGE, GREYSTONES","Wicklow","","€482,571.97","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 13 BLOCK H THE CAMPION, MARINA VILLAGE, GREYSTONES","Wicklow","","€329,740.83","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 14 BLOCK H THE CAMPION, MARINA VILLAGE, GREYSTONES","Wicklow","","€410,002.22","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 15 BLOCK H THE CAMPION, MARINA VILLAGE, GREYSTONES","Wicklow","","€400,931.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 16 BLOCK H THE CAMPION, MARINA VILLAGE, GREYSTONES","Wicklow","","€428,144.66","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 17 BLOCK H THE CAMPION, MARINA VILLAGE, GREYSTONES","Wicklow","","€410,002.22","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 18 BLOCK H THE CAMPION, MARINA VILLAGE, GREYSTONES","Wicklow","","€329,740.83","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 19 BLOCK H THE CAMPION, MARINA VILLAGE, GREYSTONES","Wicklow","","€391,859.78","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 2 BLOCK H THE CAMPION, MARINA VILLAGE, GREYSTONES","Wicklow","","€373,717.50","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 20 BLOCK H THE CAMPION, MARINA VILLAGE, GREYSTONES","Wicklow","","€446,287.09","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 21 BLOCK H THE CAMPION, MARINA VILLAGE, GREYSTONES","Wicklow","","€446,287.09","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 22 BLOCK H THE CAMPION, MARINA VILLAGE, GREYSTONES","Wicklow","","€347,883.27","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 24 BLOCK H THE CAMPION, MARINA VILLAGE, GREYSTONES","Wicklow","","€761,650.80","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 25 BLOCK H THE CAMPION, MARINA VILLAGE, GREYSTONES","Wicklow","","€482,571.97","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 3 BLOCK H THE CAMPION, MARINA VILLAGE, GREYSTONES","Wicklow","","€355,574.90","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 4 BLCOK H THE CAMPION, MARINA VILLAGE, GREYSTONES","Wicklow","","€384,602.80","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 5 BLOCK H THE CAMPION, MARINA VILLAGE, GREYSTONES","Wicklow","","€446,287.09","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 6 BLOCK H THE CAMPION, MARINA VILLAGE, GREYSTONES","Wicklow","","€366,025.71","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 7 BLOCK H THE CAMPION, MARINA VILLAGE, GREYSTONES","Wicklow","","€368,274.61","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 70 BLOCK G THE BRACKEN, MARINA VILLAGE, GREYSTONES","Wicklow","","€446,287.09","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 71 BLOCK G THE BRACKEN, MARINA VILLAGE, GREYSTONES","Wicklow","","€400,931.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 72 BLOCK G THE BRACKEN, MARINA VILLAGE, GREYSTONES","Wicklow","","€355,574.90","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 73 BLOCK G THE BRACKEN, MARINA VILLAGE, GREYSTONES","Wicklow","","€446,287.09","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 74 BLOCK G THE BRACKEN, MARINA VILLAGE, GREYSTONES","Wicklow","","€446,287.09","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 75 BLOCK G THE BRACKEN, MARINA VILLAGE, GREYSTONES","Wicklow","","€446,287.09","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 77 BLOCK G THE BRACKEN, MARINA VILLAGE, GREYSTONES","Wicklow","","€391,859.78","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 78 BLOCK G THE BRACKEN, MARINA VILLAGE, GREYSTONES","Wicklow","","€391,859.78","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 79 BLOCK G THE BRACKEN, MARINA VILLAGE, GREYSTONES","Wicklow","","€355,574.90","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 8 BLOCK H THE CAMPION, MARINA VILLAGE, GREYSTONES","Wicklow","","€368,274.61","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 80 BLOCK G THE BRACKEN, MARINA VILLAGE, GREYSTONES","Wicklow","","€355,574.90","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 81 BLOCK G THE BRACKEN, MARINA VILLAGE, GREYSTONES","Wicklow","","€355,574.90","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 82 BLOCK G THE BRACKEN, MARINA VILLAGE, GREYSTONES","Wicklow","","€451,729.82","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 83 BLOCK G THE BRACKEN, MARINA VILLAGE, GREYSTONES","Wicklow","","€464,429.53","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 84 BLOCK G THE BRACKEN, MARINA VILLAGE, GREYSTONES","Wicklow","","€464,429.53","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 85 BLOCK G THE BRACKEN, MARINA VILLAGE, GREYSTONES","Wicklow","","€419,073.44","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 86 BLOCK G THE BRACKEN, MARINA VILLAGE, GREYSTONES","Wicklow","","€355,574.90","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 87 BLOCK G THE BRACKEN, MARINA VILLAGE, GREYSTONES","Wicklow","","€355,574.90","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 88 BLOCK G THE BRACKEN, MARINA VILLAGE, GREYSTONES","Wicklow","","€400,931.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 89 BLOCK G THE BRACK, MARINA VILLAGE, GREYSTONES","Wicklow","","€355,574.90","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 9 BLOCK H THE CAMPION, MARINA VILLAGE, GREYSTONES","Wicklow","","€366,025.71","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 90 BLOCK G THE BRACKEN, MARINA VILLAGE, GREYSTONES","Wicklow","","€391,859.78","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 91 BLOCK G THE BRACKEN, MARINA VILLAGE, GREYSTONES","Wicklow","","€536,999.28","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 92 BLOCK G THE BRACKEN, MARINA VILLAGE, GREYSTONES","Wicklow","","€500,714.41","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 93 BLOCK G THE BRACKEN, MARINA VILLAGE, GREYSTONES","Wicklow","","€609,254.32","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 94 BLOCK G THE BRACKEN, MARINA VILLAGE, GREYSTONES","Wicklow","","€716,294.70","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 95 BLOCK G THE BRACKEN, MARINA VILLAGE, GREYSTONES","Wicklow","","€373,717.34","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 96 BLOCK G THE BRACKEN, MARINA VILLAGE, GREYSTONES","Wicklow","","€364,646.12","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 97 BLOCK G THE BRACKEN, MARINA VILLAGE, GREYSTONES","Wicklow","","€391,859.78","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 98 BLOCK G THE BRACKEN, MARINA VILLAGE, GREYSTONES","Wicklow","","€355,574.90","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT 99 BLOCK G THE BRACKEN, MARINA VILLAGE, GREYSTONES","Wicklow","","€391,859.78","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","APT23 BLOCK H THE CAMPION, MARINA VILLAGE, GREYSTONES","Wicklow","","€437,215.87","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","GRANITE LODGE, BALLYHAD, VALE OF CLARA","Wicklow","","€925,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","HUMPHREYSTOWN, VALLYMOUNT, BLESSINGTON","Wicklow","","€382,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","PT 76 BLOCK G THE BRACKEN, MARINA VILLAGE, GREYSTONES","Wicklow","","€419,073.44","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2021","WEAVERS SQ, BALTINGLASS, CO WICKLOW","Wicklow","","€151,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2021","115 CHARLESLAND WOOD, GREYSTONES, WICKLOW","Wicklow","","€317,000.00","No","No","Second-Hand Dwelling house /Apartment",""
