Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"14/01/2022","19 SOUTH GREEN, ARKLOW, WICKLOW","Wicklow","Y14D261","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2022","22 Killians Glen, Rathdrum","Wicklow","","€249,950.00","No","Yes","New Dwelling house /Apartment",""
"14/01/2022","46 ARCHERS WOOD DRIVE, DELGANY, CO WICKLOW","Wicklow","A63N960","€511,013.00","No","Yes","New Dwelling house /Apartment",""
"14/01/2022","69 DRUMKAY, RATHNEW CO WICKLOW","Wicklow","A67F292","€92,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"14/01/2022","77 REDFORD PARK, GREYSTONES, WICKLOW","Wicklow","A63PT67","€455,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2022","78 WAVERLEY DRIVE, MERRYMEETING, RATHNEW","Wicklow","","€250,388.00","Yes","Yes","New Dwelling house /Apartment",""
"14/01/2022","79 WAVERLEY DRIVE, MERRYMEETING, RATHNEW","Wicklow","","€250,388.00","Yes","Yes","New Dwelling house /Apartment",""
"14/01/2022","80 WAVERLEY DRIVE, MERRYMEETING, RATHNEW","Wicklow","","€250,388.00","Yes","Yes","New Dwelling house /Apartment",""
"14/01/2022","81 WAVERLEY DRIVE, MERRYMEETING, RATHNEW","Wicklow","","€322,075.00","Yes","Yes","New Dwelling house /Apartment",""
"14/01/2022","82 WAVERLEY DRIVE, MERRYMEETING, RATHNEW","Wicklow","","€321,676.00","Yes","Yes","New Dwelling house /Apartment",""
"14/01/2022","83 WAVERLEY DRIVE, MERRYMEETING, RATHNEW","Wicklow","","€321,676.00","Yes","Yes","New Dwelling house /Apartment",""
"14/01/2022","MANOR KILBRIDE, BLESSINGTON, WICKLOW","Wicklow","W91E262","€500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2022","107 ST PETERS PLACE, ARKLOW, CO WICKLOW","Wicklow","Y14YA06","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2022","11 BLESSINGTON ORCHARD, BLESSINGTON, WICKLOW","Wicklow","W91PC42","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2022","251, CHARLESLAND WOOD, GREYSTONES","Wicklow","A63CN00","€422,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2022","40 LA VALLEE, UPPER DARGLE RD, BRAY","Wicklow","A98FN83","€286,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2022","CLOGG LANE, FERRYBANK, ARKLOW","Wicklow","Y14K688","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2022","CROSSCHAPEL, BLESSINGTON, WICKLOW","Wicklow","","€650,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2022","WINDSOR, 3 TICKNOCK CLOSE, FERRYBANK","Wicklow","Y14F291","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2022","121 SEABOURNE VIEW, GREYSTONES, WICKLOW","Wicklow","A63NX50","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2022","186 FERNHILL, ARKLOW, WICKLOW","Wicklow","Y14AW29","€281,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2022","37 ARDGLASS BALTINGLASS, BALTINGLASS, WICKLOW","Wicklow","W91K240","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2022","4 OAK DRIVE, BLESSINGTON CO WICKLOW","Wicklow","W91XA49","€132,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"18/01/2022","Apartment 1 La Touche, Trafalgar Road, Greystones","Wicklow","","€594,712.00","No","Yes","New Dwelling house /Apartment",""
"18/01/2022","THE BUNGALOW, BALLYFREE, GLENEALY","Wicklow","A67PR22","€365,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2022","12 GALTRIM RD, BRAY, CO WICKLOW","Wicklow","A98FX73","€275,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"19/01/2022","22 A ST LAWRENCES PARK, WICKLOW TOWN, CO WICKLOW","Wicklow","A67P207","€361,350.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2022","39 SILVERPINE, BRAY, WICKLOW","Wicklow","A98V2V4","€81,658.36","Yes","No","Second-Hand Dwelling house /Apartment",""
"19/01/2022","47 Churchylands, Delgany","Wicklow","","€427,312.00","No","Yes","New Dwelling house /Apartment",""
"19/01/2022","7 KEVIN ST, TINAHELY, WICKLOW","Wicklow","Y14WN84","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2022","Apt 2 La Touche, Trafalgar Road, Greystones","Wicklow","","€612,334.80","No","Yes","New Dwelling house /Apartment",""
"19/01/2022","IRISVILLE, PUTLAND RD, BRAY","Wicklow","A98P2C8","€725,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2022","WOODSTOCK, TOOLESTOWN, DUNLAVIN","Wicklow","","€456,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2022","13A THE MEWS, BALLYWALTRIM COTTAGES, BRAY","Wicklow","A98E5A2","€500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2022","2 BRUCES TERRACE, DARGLE RD UPPER, BRAY","Wicklow","A98EH33","€271,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2022","3 MONT ALTO, ASHFORD, CO WICKLOW","Wicklow","","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2022","33 CHURCHLANDS, DELGANY, WICKLOW","Wicklow","A63HN29","€440,528.00","No","Yes","New Dwelling house /Apartment",""
"20/01/2022","94 RIDDLESFORD, BRAY, WICKLOW","Wicklow","A98DK76","€525,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2022","GLASSANARGET, RATHDRUM, WICKLOW","Wicklow","A67VX99","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2022","1 CHAPEL LANE VIEW, AUGHRIM, CO WICKLOW","Wicklow","Y14ER88","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2022","1 SUGARLOAF PEAKS, KILMACANOGUE, COUNTY WICKLOW","Wicklow","A98WA29","€535,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2022","10 ROS ALAINN, KILBRIDE RD, BLESSINGTON","Wicklow","W91HF85","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2022","12 ELGIN HEIGHTS, BRAY, WICKLOW","Wicklow","A98YX09","€430,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2022","12 KILMANTIN HILL, WICKLOW","Wicklow","A67DK40","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2022","25 Seagreen Park, Greystones, Co. Wicklow","Wicklow","","€524,229.07","No","Yes","New Dwelling house /Apartment",""
"21/01/2022","4 MILWARD TERRACE, BRAY, WICKLOW","Wicklow","A98A4W0","€930,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2022","49 Churchlands, Delgany","Wicklow","","€427,312.78","No","Yes","New Dwelling house /Apartment",""
"21/01/2022","7 NEW BRIGHTON TERRACE, PARNELL ROAD, BRAY","Wicklow","A98HR02","€557,135.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2022","APT 15, THE PRINTWORKS, BRAY","Wicklow","A98A742","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2022","BALLYDONAGH LODGE, DELGANY, WICKLOW","Wicklow","A63Y795","€1,265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2022","BRAMBLE LODGE, 11A THE COTTAGE, BRAY","Wicklow","A98F5F3","€660,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2022","KILLAFIN, LARAGH, GLENDALOUGH","Wicklow","","€50,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"21/01/2022","WOODSIDE, QUILL RD, KILLMACANOGUE","Wicklow","A98EC65","€600,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2022","18 Archers Wood Drive, Archers Wood, Delgany","Wicklow","","€458,149.78","No","Yes","New Dwelling house /Apartment",""
"24/01/2022","37 BLAINROE COTTAGES, BLAINROE, WICKLOW","Wicklow","A67X744","€183,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2022","Castletore, Glencormac, Kilmacanogue","Wicklow","A98CR67","€700,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2022","WILFORD, DUBLIN RD, BRAY","Wicklow","","€2,950,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2022","16 DARGLE CRESCENT, BRAY, CO WICKLOW","Wicklow","A98PF86","€279,717.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2022","13 WOODLANDS PARK, ARKLOW, WICKLOW","Wicklow","Y14TD63","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2022","16 DARGLE CRESCENT, BRAY, CO WICKLOW","Wicklow","A98PF86","€279,717.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2022","2 KILQUADE HILL, KILQUADE, WICKLOW","Wicklow","A63HX88","€775,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2022","3 DJOUCE MEADOW, ROUNDWOOD, WICKLOW","Wicklow","A98X052","€600,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2022","45 ASHWOOD, ROUNDWOOD CO WICKLOW","Wicklow","A98AN29","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2022","47 KENMARE HEIGHTS, GREYSTONES, WICKLOW","Wicklow","A63VF34","€370,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"26/01/2022","APT 1   MORRINS APARTMENTS, CENTRA, STEPHEN STREET","Wicklow","W91N2Y5","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2022","APT 2   MORRINS APARTMENTS, CENTRA, STEPHEN STREET","Wicklow","W91F2P2","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2022","134 CHARLESLAND PARK, GREYSTONES, WICKLOW","Wicklow","A63K522","€307,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2022","21 OLDCOURT DRIVE, BRAY, CO WICKLOW","Wicklow","A98E0H2","€282,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2022","28 CHARLESLAND WOOD, GREYSTONES, WICKLOW","Wicklow","A63WF95","€375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2022","34 CONNOLLY ST, ARKLOW, WICKLOW","Wicklow","Y14DE77","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2022","40 SOUTH GREEN, ARKLOW, WICKLOW","Wicklow","Y14VW89","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2022","CHAMBE, KINDLESTOWN HILL, DELGANY","Wicklow","A63F635","€1,365,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","1 HARBOUR COURT, ARKLOW, CO WICKLOW","Wicklow","Y14K520","€365,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","10 ALLEN DALE PARK, BALTINGLASS, WICKLOW","Wicklow","W91K882","€282,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","11 WOODLEIGH WAY, BLESSINGTON, WICKLOW","Wicklow","W91RX50","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","128 CHARLESLAND COURT, THE GLEN, GREYSTONES","Wicklow","A63F797","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","16 PARKNORE BALTINGLASS, BALTINGLASS, WICKLOW","Wicklow","W91X7K6","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","2A THREE TROUT BRIDGE, KILLINCARRIG, GREYSTONES","Wicklow","","€585,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","3 SEABANK TERRACE, ARKLOW, CO WICKLOW","Wicklow","Y14XF60","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","39 DELGANY HILLS, DELGANY, WICKLOW","Wicklow","A63Y430","€390,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","4 BALLYNOE GROVE, BRAY, WICKLOW","Wicklow","A98N825","€408,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","6 ARCHERS WOOD DRIVE, ARCHERS WOOD, DELGANY","Wicklow","","€440,528.00","No","Yes","New Dwelling house /Apartment",""
"28/01/2022","EDWARD ST, BALTINGLASS, WICKLOW","Wicklow","W91K0V2","€193,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","JINDABYNE, DRUMMIN LANE, DELGANY","Wicklow","A63PR52","€1,100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2022","SYLVAN, DUBLIN ROAD, BRAY","Wicklow","A98KR83","€620,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2022","23 HILLSIDE, GREYSTONES, WICKLOW","Wicklow","A63FD96","€630,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2022","42 GLENVIEW PARK, KILPEDDER, WICKLOW","Wicklow","A63DX50","€515,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2022","50 CHARLESLAND PARK, GREYSTONES, WICKLOW","Wicklow","A63XK58","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2022","1 GLENDALE, THE NURSERIES, DELGANY","Wicklow","A63AW97","€820,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2022","104 CLOVERHILL BRAY, WICKLOW","Wicklow","A98P2C6","€415,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2022","24 MILLFIELD, ENNISKERRY, CO WICKLOW","Wicklow","A98KV20","€409,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2022","36 ST KEVINS SQ, BRAY, WICKLOW","Wicklow","A98TH24","€284,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2022","7 ABBEY TERRACE, ARKLOW, WICKLOW","Wicklow","Y14FR68","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2022","ALORA, SPIKES RD TIGRONEY WEST, AVOCA","Wicklow","Y14W592","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2022","ENNISKERRY LODGE, CHURCH HILL, ENNISKERRY","Wicklow","A98TV04","€2,050,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2022","TOMACORK, CARNEW, ARKLOW","Wicklow","Y14FN50","€212,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2022","10 INISHKEEN, LOTT LANE, KILCOOLE","Wicklow","A63VR72","€665,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2022","11 VARTRY HEIGHTS, ROUNDWOOD, CO WICKLOW","Wicklow","A98HK54","€206,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2022","15 GREENPARK RD, BRAY, WICKLOW","Wicklow","A98D342","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2022","197 HEATHERVUE EST, GREYSTONES, WICKLOW","Wicklow","A63WK70","€547,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2022","46 BURNABY HEIGHTS, GREYSTONES, WICKLOW","Wicklow","A63HD42","€705,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2022","62 GLENHERON PARK, GLENHERON, GREYSTONES","Wicklow","A63VX70","€440,528.00","No","Yes","New Dwelling house /Apartment",""
"02/02/2022","APT 1, THE TRAMWAY, BLESSINGTON","Wicklow","W91CP80","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2022","RED LANE, CROSSCOOL HARBOUR, BLESSINGTON","Wicklow","W91W1H3","€221,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2022","108  Viewmount, Greenane Road, Rathdrum","Wicklow","","€264,690.00","No","Yes","New Dwelling house /Apartment",""
"03/02/2022","16 CHURCH VIEW, EDEN GATE, DELGANY","Wicklow","A63DX90","€600,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2022","38 CHERRY GLADE, DELGANY WOOD, DELGANY","Wicklow","A63W996","€525,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2022","MAIN STREET, BLESSINGTON, CO WICKLOW","Wicklow","W91A317","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2022","15 Oak Springs, Rathdrum, Co.Wicklow","Wicklow","","€224,669.60","No","Yes","New Dwelling house /Apartment",""
"04/02/2022","2 THE CEDARS, DIAMOND VALLEY, UPPER DARGLE RD BRAY","Wicklow","A98XF86","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2022","3 ROSARD, COOLBOY, TINAHELY","Wicklow","Y14XR83","€177,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2022","AURORA, BALLYMACAHARA, ASHFORD","Wicklow","A67K668","€750,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2022","OAKANDELM, HERBERT ROAD, BRAY","Wicklow","A98Y138","€640,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2022","18 TUSKER COURT, MARINA VILLAGE, NORTH QUAY","Wicklow","Y14CX40","€202,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2022","6 PRIORY RISE, DELGANY, CO WICKLOW","Wicklow","A63RD23","€505,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2022","BUSHCORMER, PRIEST NEWTOWN, DELGANY","Wicklow","","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2022","BUSHCORMER, PRIEST NEWTOWN, DELGANY","Wicklow","","€25,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2022","BUSHCORMER, PRIEST NEWTOWN, DELGANY","Wicklow","","€25,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2022","KILQUIGGAN, SHILLELAGH, WICKLOW","Wicklow","R93HN90","€451,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2022","11 CHURCH AVENUE, EDEN GATE, PRIORY ROAD","Wicklow","A63YF88","€600,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2022","44 Churchlands, Delgany","Wicklow","","€427,312.00","No","Yes","New Dwelling house /Apartment",""
"08/02/2022","Property Development  at:, Killincarrig, Delgany","Wicklow","","€1,250,000.00","No","Yes","New Dwelling house /Apartment",""
"09/02/2022","14 Strand View, Strand Road, Bray","Wicklow","","€568,281.00","No","Yes","New Dwelling house /Apartment",""
"09/02/2022","28 Killian's Glen, Rathdrum","Wicklow","","€220,220.26","No","Yes","New Dwelling house /Apartment",""
"09/02/2022","36 BEECHWOOD, LARAGH CO WICKLOW","Wicklow","A98AD66","€122,500.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"09/02/2022","4 OAKRIDGE MANOR, SHILLELAGH, WICKLOW","Wicklow","Y14PA66","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/02/2022","54 GARDEN VILLAGE AVENUE, KILPEDDER, CO WICKLOW","Wicklow","A63R850","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/02/2022","Apt. 13 La Touche, Trafalgar Road, Greystones","Wicklow","","€843,217.51","No","Yes","New Dwelling house /Apartment",""
"09/02/2022","ASHLORN, SEA RD, NEWCASTLE","Wicklow","A63HK00","€700,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2022","7 WOODLANDS DR, LAMBERTON, ARKLOW","Wicklow","Y14TY89","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2022","Apt. 25 Strand View, Bray, Co. Wicklow","Wicklow","","€436,825.00","No","Yes","New Dwelling house /Apartment",""
"11/02/2022","19 Eastmount Woods, Chapel Road, Delgany","Wicklow","","€519,823.00","No","Yes","New Dwelling house /Apartment",""
"11/02/2022","20 OAK SPRINGS, LARAGH ROAD, RATHDRUM","Wicklow","","€237,886.00","No","Yes","New Dwelling house /Apartment",""
"11/02/2022","204 HEATHERVUE, GREYSTONES, WICKLOW","Wicklow","A63H563","€590,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2022","7 La Touche, Trafalgar Road, Greystones","Wicklow","","€713,656.39","No","Yes","New Dwelling house /Apartment",""
"11/02/2022","70 BURGAGE MANOR, BLESSINGTON, WICKLOW","Wicklow","W91FK31","€448,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2022","8 THE MILL, THE MALTINGS, BRAY","Wicklow","A98HY05","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2022","HOLLYWOOD UPPER, HOLLYWOOD VILLAGE, HOLLYWOOD","Wicklow","","€555,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2022","PYRFORD, 289 REDFORD PARK, GREYSTONES","Wicklow","A63E436","€610,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/02/2022","106 Viewmount, Greenane Road, Rathdrum","Wicklow","","€256,343.61","No","Yes","New Dwelling house /Apartment",""
"14/02/2022","18 Eastmount Woods, Delgany","Wicklow","","€519,823.00","No","Yes","New Dwelling house /Apartment",""
"14/02/2022","20 LAKESHORE VILLAGE, BLESSINGTON, WICKLOW","Wicklow","W91PX60","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/02/2022","23 Oak Springs, Laragh Road, Rathdrum","Wicklow","","€260,000.00","No","Yes","New Dwelling house /Apartment",""
"14/02/2022","39 CHARLESLAND CRESCENT, CHARLESLAND, GREYSTONES","Wicklow","A63VD15","€312,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/02/2022","5 LAKESHORE HOLIDAY VILLAGE, BLESSINGTON, WICKLOW","Wicklow","W91CKW6","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/02/2022","73 Waverley Drive, Rathnew, County Wicklow","Wicklow","A67PY11","€295,154.18","No","Yes","New Dwelling house /Apartment",""
"14/02/2022","76 ROSEHILL, WICKLOW","Wicklow","A67HK19","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/02/2022","9 MOUNTAIN VIEW DR, BRAY, WICKLOW","Wicklow","A98P704","€375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/02/2022","APT 6 SILVERDALE, KING EDWARD RD, BRAY","Wicklow","","€345,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/02/2022","105 Viewmount, Greenane Road, Rathdrum","Wicklow","","€258,987.00","No","Yes","New Dwelling house /Apartment",""
