Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"06/01/2017","13 AVONDALE, TRIM, MEATH","Meath","","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","25 AN GLEIB, BALLIVOR, MEATH","Meath","","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","5 THE BAWN, BETTYSTOWN, MEATH","Meath","","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","9 COIS GLAISIN AVENUE, JOHNSTOWN, NAVAN","Meath","","€229,005.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"06/01/2017","RATHREGAN, BATTERSTOWN, MEATH","Meath","","€370,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2017","12 The Meadows, Whitefield Manor, Bettystown","Meath","","€242,290.74","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"09/01/2017","15 TARA COURT, PROUDSTOWN ROAD, NAVAN","Meath","","€176,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2017","18E BROOKVILLE, ASHBOURNE, BROOKVILLE","Meath","","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2017","4 Maple Avenue, Archerstown Wood, Ashbourne","Meath","","€427,313.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"09/01/2017","41 HIGH MEADOWS, DULEEK, MEATH","Meath","","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2017","COOLFORE, ARDBRACCAN, NAVAN","Meath","","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2017","KNOCKMARK, DRUMREE, MEATH","Meath","","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2017","1 ST. MARYS VILLAS, NAVANGATE STREET, TRIM","Meath","","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2017","12 ST FINIANS TERRACE, NAVAN, MEATH","Meath","","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2017","23 THE CRESCENT, MILLMOUNT ABBEY, DROGHEDA","Meath","","€299,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2017","36 THE CAIRNS, CROSSAKIEL, KELLS","Meath","","€10,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2017","LAN DE GRA, NEWTOWWMOYNAGH, LONGWOOD RD TRIM","Meath","","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2017","RACKENSTOWN, DUNSHAUGHLIN, MEATH","Meath","","€355,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2017","23 THE ROAD, FOX LODGE WOODS, RATOATH","Meath","","€370,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2017","11 NEWCASTLE WOODS AVE, ENFIELD, MEATH","Meath","","€272,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2017","132 BALREASK VILLAGE, TRIM RD, NAVAN","Meath","","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2017","27 Maydenhayes Square, Mornington","Meath","","€214,008.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"12/01/2017","34 MAYDENHAYES SQUARE, MORNINGTON","Meath","","€242,300.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"12/01/2017","7 CHERRY CLOSE, BEAUFORT PLACE, NAVAN","Meath","","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2017","79 VICTORINE ABBEY, TRIM, CO MEATH","Meath","","€242,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2017","BENJERSTOWN, LOBINSTOWN, NAVAN","Meath","","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2017","BLACKFRIARY, NAVANGATE, TRIM","Meath","","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2017","11 HEADFORT PARK, KELLS, MEATH","Meath","","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2017","14 Kellets Grove, Dunshaughlin","Meath","","€250,220.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"13/01/2017","2 CASTLE CLOSE, SLANE RD, NAVAN","Meath","","€264,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2017","21 HERBERT PLACE, FLOWER HILL, NAVAN","Meath","","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2017","7 GLENPATRICK, ABBEY ROAD, SLANE","Meath","","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2017","87 DEERPARK, ASHBOURNE, MEATH","Meath","","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2017","9 PARK GROVE, COLP CROSS, GRANGERATH","Meath","","€137,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2017","KILBRIDE, TRIM, MEATH","Meath","","€385,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2017","ST MARTINS, KENTSTOWN, NAVAN","Meath","","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2017","THE MULLAGH, KILCOCK, MEATH","Meath","","€665,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/01/2017","18 VILLAGE GREEN, KILBRECK, STAMULLEN MEATH","Meath","","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/01/2017","19 TOBAIR BAN, KELLS, MEATH","Meath","","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/01/2017","BALLYMACAD, OLD CASTLE, CO MEATH","Meath","","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/01/2017","CRADOC LODGE, DOOLISTOWN, TRIM","Meath","","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/01/2017","TEACH NA ROTHAIR, DOOLISTOWN, TRIM","Meath","","€387,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2017","22 Maydenhayes Square, Mornington","Meath","","€207,488.98","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"17/01/2017","3 Kellets Grove, Dunshaughlin","Meath","","€329,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"17/01/2017","3 KELLETT'S GROVE, LAGORE ROAD, DUNSHAUGHLIN","Meath","","€246,696.03","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"17/01/2017","59 CLONKEEN, FAIRYHOUSE RD, RATHOATH","Meath","","€190,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"17/01/2017","78 LIMEKILN WOOD NAVAN, MEATH IRELAND","Meath","","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2017","8 GRANGEND, LAGORE RD, DUNSHAUGHLIN","Meath","","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2017","86 PARK LANE, GRANGE RATH, DROGHEDA","Meath","","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2017","NEILSTOWN, BOHERMEEN, NAVAN","Meath","","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2017","16 maydenhayes, mornington","Meath","","€231,820.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"18/01/2017","94 MOULDEN BRIDGE, RATOATH, MEATH","Meath","","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2017","23 Crenigans Banog, Ashbourne","Meath","","€436,123.35","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/01/2017","29 BRU NA HABHAINN, NAVAN, MEATH","Meath","","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2017","9 CLORAN COURT, ATHBOY, MEATH","Meath","","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2017","ANGELS HAVEN, KILLEEN RD, DUNSHAUGHLIN","Meath","","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2017","ARDAGH, KINGSCOURT, MEATH","Meath","","€64,362.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"19/01/2017","BALMAVORAN, BALLYHOE, CO MEATH","Meath","","€223,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2017","CHURCH LANE, MAIN ST, ATHBOY","Meath","","€20,397.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"19/01/2017","DONORE LONGWOOD, LONGWOOD, MEATH","Meath","","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2017","10 BEECHWOOD, BALLIVOR, MEATH","Meath","","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2017","13 THE SQUARE, INNWOOD, ENFIELD","Meath","","€140,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2017","135 CANTERBROOK, NAVAN, MEATH","Meath","","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2017","20 MORNINGTON AVE, MORNINGTON PARK, DONACARNEY","Meath","","€197,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2017","32 BEECHGROVE, ATHBOY, MEATH","Meath","","€113,396.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"20/01/2017","35 HAZELWOOD, BALLIVOR, MEATH","Meath","","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2017","43 Seachnall Abbey, Dunshaughlin","Meath","","€515,418.50","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"20/01/2017","5 THE DALES, DUNSHAUGHLIN, MEATH","Meath","","€377,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2017","8 FORGEHILL PARK, STAMULLEN, MEATH","Meath","","€365,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/01/2017","13 THE CLOSE, RATHDALE, ENFIELD","Meath","","€226,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/01/2017","14 MELLOWS TERRACE, NAVAN, MEATH","Meath","","€127,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/01/2017","17 KNIGHTSBROOK CRESCENT, DUBLIN ROAD, TRIM","Meath","","€299,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/01/2017","18 TURRY MEADOWS, ATHBOY, MEATH","Meath","","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/01/2017","9 Bru na hAbhainn, Slane Road, Navan","Meath","","€199,118.94","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"23/01/2017","DUNMORE HOUSE, BEABEG, DROGHEDA","Meath","","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2017","13 ARDGLASSON, KELLS, CO MEATH","Meath","","€148,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2017","28 CASTLE GARDEN, SLANE, MEATH","Meath","","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2017","28 Tubberclaire Meadows, Athlumney, Navan","Meath","","€200,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"24/01/2017","30 TUDOR CLOSE, ASHBOURNE, MEATH","Meath","","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2017","32 BEECHGROVE, ATHBOY, MEATH","Meath","","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2017","44 CHURCH FIELDS, ASHBOURNE, MEATH","Meath","","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2017","MANDISTOWN, DRUMCONRATH, COUNTY MEATH","Meath","","€207,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2017","1 THE DELVIN CENTRE, MAIN ST, STAMULLEN","Meath","","€665,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2017","104 ACADEMY SQ, ACADEMY ST, NAVAN","Meath","","€82,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2017","159 SILVERLAWN, NAVAN, MEATH","Meath","","€178,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2017","194 STEEPLECHASE GREEN, RATOATH, MEATH","Meath","","€297,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2017","28 LEGANARA VIEW, KENTSTOWN, NAVAN","Meath","","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2017","64 OLD BALREASK WOODS, SWAN LANE, NAVAN","Meath","","€204,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2017","7 THE AVENUE, PLUNKETT HALL, DUNBOYNE","Meath","","€435,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2017","8 NEW HAGGARD ROAD, TRIM, CO MEATH","Meath","","€120,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2017","MOYLE, TIERWORKER, KELLS","Meath","","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2017","14 BLACKWATER HEIGHTS, NAVAN, MEATH","Meath","","€153,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2017","24 LOWER COURTYARD, HEADFORT DEMESNE, KELLS","Meath","","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2017","28 WOODFIELD, BALLIVOR, MEATH","Meath","","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2017","5 WILLOW GREEN, ATHLUMNEY WOOD, NAVAN","Meath","","€212,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2017","6 ORCHARD CLOSE, STAMULLEN, MEATH","Meath","","€298,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2017","71D ACADEMY SQ, ACADEMY ST, NAVAN","Meath","","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2017","CHURCH STREET, KELLS, CO MEATH","Meath","","€40,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2017","10 The Drive, Royal Oaks, Johnstown","Meath","","€250,850.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/01/2017","11 ACADEMY SQUARE, ACADEMY ROAD, NAVAN","Meath","","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2017","175 CHURCHFIFLDS, ASHBOURNE, MEATH","Meath","","€244,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2017","236 BEECHDALE, DUNBOYNE, MEATH","Meath","","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2017","38 CHESTNUT GROVE, BEAUFORT PLACE, NAVAN","Meath","","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2017","5 Churchfields Close, Ashbourne","Meath","","€265,621.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"27/01/2017","ARBA, ATHBOY RD, TRIM","Meath","","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2017","13 ARDMORE CLOSE, BETTYSTOWN, MEATH","Meath","","€167,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2017","2 Steeplechase Hill, Ratoath, Co Meath","Meath","","€374,449.33","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"30/01/2017","GIBBSTOWN, NAVAN, MEATH","Meath","","€191,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2017","1 GIRLEY, FORDSTOWN, NAVAN MEATH","Meath","","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2017","34 WESTFIELD, BECTIVE ST, KELLS","Meath","","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2017","37 THE BEECHES, ARCHERSTOWN DEMESNE, ASHBOURNE","Meath","","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2017","57 VICTORINE ABBEY, DUBLIN RD, TRIM","Meath","","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2017","60 MAPLE DR, ARCHERSTOWN WOOD, ASHBOURNE","Meath","","€229,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2017","96 EASTHAM COURT, BETTYSTOWN, MEATH","Meath","","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2017","KNOCK ROAD, CASTLETOWN, KILPATRICK  NAVAN","Meath","","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2017","MAIN ST, NOBBER, KELLS","Meath","","€148,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2017","17 Maydenhayes Square, Maydenhayes, Mornington","Meath","","€272,687.22","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"01/02/2017","2 SILVERSTREAM PARK, STAMULLEN, MEATH","Meath","","€301,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2017","23 PARK AVE, GRANGERATH, DROGHEDA","Meath","","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2017","4 Kellets Grove, Lagore Road, Dunshaughlin","Meath","","€254,626.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/02/2017","47 ACADEMY ST, AN UAIMH, MEATH","Meath","","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2017","BALLYMAHON, LONGWOOD, ENFIELD","Meath","","€192,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2017","OLDCASTLE ROAD, CROSSAKIEL, KELLS","Meath","","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2017","12 HUNTERS COURT, ASHBOURNE, MEATH","Meath","","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2017","15 THE LAWN EARLS, MEADOW, BALLIVOR","Meath","","€137,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2017","39 THE DRIVE, ATHLUMNEY ABBEY, NAVAN","Meath","","€228,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2017","5 STEEPLE DRIVE, DUBLIN ROAD, TRIM","Meath","","€407,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2017","57 Crenigan's Banog, Milltown Road, Ashbourne","Meath","","€268,722.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/02/2017","CLOUGHMACOO, DRUMCONRATH, NAVAN","Meath","","€90,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"03/02/2017","26 BALRATH WOOD, KELLS, MEATH","Meath","","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2017","47 BALRATH WOOD, KELLS, MEATH","Meath","","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2017","6 ROCKFIELD RD, KELLS, MEATH","Meath","","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2017","67 PARK LANE, GRANGE RATH, DROGHEDA","Meath","","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2017","7 ARD NA BOINNE, DUBLIN RD, TRIM","Meath","","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2017","CASTLETOWNMOORE, CARLANSTOWN, KELLS","Meath","","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2017","FLEMINGTON, BALRATH, NAVAN","Meath","","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2017","MILLTOWN, BELLEWSTOWN, DROGHEDA","Meath","","€218,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2017","WAYNESTOWN, DUNBOYNE, MEATH","Meath","","€590,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2017","19 COLPE AVENUE, DEEPFORDE, DROGHEDA","Meath","","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/02/2017","10 BELFRY VIEW, NAVAN, MEATH","Meath","","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/02/2017","10 FREDRICK COURT, ASHBOURNE, MEATH","Meath","","€198,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/02/2017","14 The Green, Whitefield Manor, Bettystown","Meath","","€242,000.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"06/02/2017","15 RIVERVIEW, MILL ROAD, SLANE","Meath","","€92,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2017","30 CASTLEGLEN, DONNACARNEY, MEATH","Meath","","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2017","58 JAMES TOWN PARK, RATOATH, MEATH","Meath","","€480,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2017","66 THE GRANGE, CRUICERATH, DONORE","Meath","","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2017","124 ABBEYGROVE, NAVAN, MEATH","Meath","","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2017","2 SILKWOOD COURT, MORNINGTON, DROGHEDA","Meath","","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2017","20 SEABURY LAWNS, MORNINGTON, MEATH","Meath","","€108,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2017","9 VICTORINE ABBEY, TRIM, MEATH","Meath","","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2017","GALMOYSTOWN, DROMONE, OLDCASTLE","Meath","","€128,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/02/2017","21 Rivermill View, Athlumney, Navan","Meath","","€92,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/02/2017","25 The Crescent, Deepforde, Dublin Road","Meath","","€385,639.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"09/02/2017","38 ATHLUMNEY VILLAGE NAVAN, MEATH","Meath","","€288,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2017","14 HUNTERS LANE, ASHBOURNE, MEATH","Meath","","€430,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2017","15 The Green, Whitefield Manor, Bettystown","Meath","","€218,502.20","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/02/2017","2 HOLLYBANK, SWAN LANE OAKLEIGH, BALREASK OLD NAVAN","Meath","","€418,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2017","21 ARDFRAIL COURT, OLDCASTLE, CO MEATH","Meath","","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2017","222 STEEPLECHASE GREEN, RATOATH, MEATH","Meath","","€262,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2017","24 GANDON COURT, ATHBOY, COUNTY MEATH","Meath","","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2017","28 ELM DR, ATHLUMNEY WOOD, NAVAN","Meath","","€198,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2017","35 Maydenhayes Square, Maydenhayes, Mornington","Meath","","€241,768.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/02/2017","4 KILBREW DEMESNE, ASHBOURNE, DEMESNE","Meath","","€108,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2017","97 BEECHMOUNT, NAVAN, MEATH","Meath","","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2017","MILL FARM COTTAGE, STATION RD, DUNBOYNE","Meath","","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2017","THE BEECHES, JARRETSTOWN, DUNBOYNE","Meath","","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/02/2017","1 CLUAIN LOINN, KELLS RD, OLDCASTLE","Meath","","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/02/2017","1 COLPE DR, DEEPFORDE, DROGHEDA","Meath","","€490,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/02/2017","14 THE gREEN, Whitefield Manor, Bettystown","Meath","","€242,000.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"13/02/2017","45 STEEPLECHASE GREEN, RATOATH, MEATH","Meath","","€256,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/02/2017","61  Millbourne Drive, Slane Road, Ashbourne","Meath","","€255,506.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"13/02/2017","APT 4 BECTIVE HOUSE, BEAUFORT PLACE, NAVAN","Meath","","€151,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/02/2017","190 Churchfields, Ashbourne","Meath","","€242,290.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/02/2017","DUN MHUIRE, CUSHENSTOWN, MEATH","Meath","","€427,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/02/2017","LOUGHER, DULEEK, CO MEATH","Meath","","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/02/2017","13 EDGEWORTH GREEN, LONGWOOD, MEATH","Meath","","€98,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/02/2017","2 The Drive, Royal Oaks, Enfield","Meath","","€262,995.59","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
