Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"06/01/2022","25 DUN EMER PLACE LUSK, DUBLIN","Dublin","K45PY77","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2022","26 TAYLEURS POINT, QUAY RD, RUSH","Dublin","K56RC42","€950,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2022","26 TEMPLE GARDENS, NORTHWOOD, SANTRY DUBLIN 9","Dublin","D09NT93","€266,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2022","32 ST JOHNS AVE, CLONDALKIN, DUBLIN 22","Dublin","D22H4C4","€44,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2022","33 Graydon Crescent, Newcastle","Dublin","","€259,911.89","No","Yes","New Dwelling house /Apartment",""
"06/01/2022","48 CROMCASTLE AVE, COOLOCK, DUBLIN 5","Dublin","D05TX38","€290,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"06/01/2022","6 SLADE CASTLE VIEW, SAGGART, DUBLIN","Dublin","D24YN15","€330,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2022","65 SYDNEY PARADE AVE, SANDYMOUNT, DUBLIN 4","Dublin","D04N8N4","€2,350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2022","81 Newcastle Boulevard, Graydon, NEWCASLTE","Dublin","","€387,665.20","No","Yes","New Dwelling house /Apartment",""
"06/01/2022","9 TUSCANY DOWNS, RAHENY, DUBLIN 5","Dublin","D05HK07","€488,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2022","APT 1, 12 MARKS LANE, DUBLIN 2","Dublin","D02EP26","€999,940.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2022","APT.32 -WEST COURTYARD, TULLYVALE, CABINTEELY","Dublin","D18YN90","€411,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2022","BLOCK 10 APT 9 PRIORY HALL, HOLE IN THE WALL, DUBLIN","Dublin","","€268,722.00","No","Yes","New Dwelling house /Apartment",""
"06/01/2022","NO1 CEDAR PLACE, RIDGEWOOD, SWORDS","Dublin","K67A020","€288,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","114 CAPTAINS AVE, CRUMLIN, DUBLIN 12","Dublin","D12R2P5","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","12 EARLSFORT MEADOWS, BALLYOWEN, LUCAN","Dublin","K78TC93","€350,000.00","No","Yes","New Dwelling house /Apartment",""
"07/01/2022","13 CLONKEEN RD, BLACKROCK, DUBLIN","Dublin","A94T9N9","€1,005,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","13 SILVER PINES, BREWERY RD, BLACKROCK","Dublin","A94AV61","€640,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","14 WOODLANDS COURT, LOWER MAIN ST, RUSH","Dublin","K56AY20","€238,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","16 FAIRHAVEN ROAD, CASTLEKNOCK ROAD, CASTLEKNOCK","Dublin","D15FWF3","€780,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","17 LINENHALL TERRACE, DUBLIN 7, DUBLIN","Dublin","D07K2N9","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","17 RATHLAWNS, RATHCOOLE, DUBLIN","Dublin","D24CK83","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","17 THE GRANARY, LONGS PLACE, DUBLIN 8","Dublin","D08K2Y0","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","2 CLONARD COURT, BALBRIGGAN, DUBLIN","Dublin","K32R864","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","20 PALMERSON PARK, RATHMINES, DUBLIN 6","Dublin","D06XP92","€2,550,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","21 FARMHILL PARK, GOATSTOWN, DUBLIN 14","Dublin","D14HK19","€645,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","24 RIDGEWOOD GROVE, SWORDS, DUBLIN","Dublin","K67RF25","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","25 KILMARTIN GARDENS, FETTERCAIRN, TALLAGHT DUBLIN 24","Dublin","D24KRH4","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","27 GOLDENBRIDGE AVE, INCHICORE, DUBLIN 8","Dublin","D08F8K1","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","3 ALLENDALE COPSE, PHIBBLESTOWN, CLONSILLA DUBLIN 15","Dublin","D15Y7F1","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","3 BRIGHTON MEWS, HARRISON ROW, RATHGAR DUBLIN 6","Dublin","D06N9K4","€745,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","3 LARKFIELD PARK, HAROLDS CROSS, DUBLIN 6W","Dublin","D6WE894","€429,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","33 ST MOCHTAS AVE, COOLMINE LODGE, CLONSILLA","Dublin","D15W2W5","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","33 THE CEDARS, CRUAGH WOOD, STEPASIDE DUBLIN 18","Dublin","D18AV97","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","33 THE CRESCENT, CARRICKMINES MANOR, GLENAMUCK RD DUBLIN 18","Dublin","D18K028","€335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","36 NEWCOURT ESTATE, SWORDS, CO DUBLIN","Dublin","K67RF88","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","36 THE CAMMOCK, MOUNT BROWN, DUBLIN 8","Dublin","","€231,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","46 CLANREE RD, DONNYCARNEY, DUBLIN 5","Dublin","D05C952","€405,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","46 MAPLES, BIRD AVE, CLONSKEAGH DUBLIN 14","Dublin","D14YK29","€665,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","46 THE CHANTRIES, BALROTHERY, BALBRIGGAN","Dublin","K32H280","€620,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","48 BELFRY GROVE, CITYWEST, SAGGART","Dublin","D24EN29","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","51 SHANGANAGH VALE, CABINTEELY, DUBLIN 18","Dublin","D18EF24","€775,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","59 PARKVALE, DUBLIN 13, DUBLIN","Dublin","D13Y0Y8","€372,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","78 HILL OF DOWN, SPENCER DOCK, MAYOR ST DUBLIN 1","Dublin","D01V243","€382,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","79 MARLBOROUGH ROAD, DONNYBROOK, DUBLIN 4","Dublin","D04DF20","€1,525,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","8 PHELAN PARK, ROYAL CANAL PARK, RATOATH ROAD","Dublin","D15ETR5","€502,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","84  THE SQUARE, LARCH HILL, COOLCOK","Dublin","D17AP57","€263,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","Apartment 83, Block C, Ardilea Crescent","Dublin","","€484,582.00","No","Yes","New Dwelling house /Apartment",""
"07/01/2022","APT 13, 37 MAIN ST, CLONGRIFFIN DUBLIN 13","Dublin","D13T9R3","€268,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","APT 14A, EARLS COURT, REUBEN ST DUBLIN 8","Dublin","D08E8Y2","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","APT 282 THE ELM, TRIMBLESTON, GOATSTOWN ROAD","Dublin","D14K4X0","€503,430.00","No","Yes","New Dwelling house /Apartment",""
"07/01/2022","APT. 31  EUSTACE COURT, CUALANOR, UPPER GLENAGEARY ROAD","Dublin","","€545,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","GRACEDIEU, BALLYBOUGHAL, DUBLIN","Dublin","A41E892","€945,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2022","PADUA, CARRICKHILL ROAD UPPER, PORTMARNOCK","Dublin","D13KX44","€1,295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2022","56 BLESSINGTON ST, DUBLIN 7, DUBLIN","Dublin","D07VF97","€346,040.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2022","1 SLADE CASTLE WALK, SAGGART, CO DUBLIN","Dublin","D24F7XE","€190,987.94","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2022","10 Lyons Avenue North, GRAYDON, NEWCASLTE","Dublin","","€343,612.34","No","Yes","New Dwelling house /Apartment",""
"10/01/2022","10 ST BRIGIDS RD, UPPER, DRUMCONDRA DUBLIN 9","Dublin","D09V2A4","€795,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2022","109 LONGBOAT QUAY NORTH, ASGARD RD, DUBLIN 2","Dublin","D02XR71","€535,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2022","113 THE GALLERY, TURVEY WALK, DONABATE","Dublin","K36FK81","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2022","125 ALLENDALE SQ, CLONSILLA, DUBLIN 15","Dublin","D15PR68","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2022","125 PREMIAR SQ, FINGLAS, DUBLIN 11","Dublin","D11CR90","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2022","13 Somerton Drive, Somerton, Newcastle Road","Dublin","","€348,017.62","No","Yes","New Dwelling house /Apartment",""
"10/01/2022","132 BEECHWOOD COURT, STILLORGAN, DUBLIN","Dublin","A94V787","€430,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2022","14 Somerton Drive, Somerton, Newcastle Road","Dublin","","€361,233.00","No","Yes","New Dwelling house /Apartment",""
"10/01/2022","2 A NEWLANDS DR, CLONDALKIN, DUBLIN","Dublin","D22E9X0","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2022","20 BIRCHWOOD DR, SPRINGFIELD, TALLAGHT DUBLIN 24","Dublin","D24N4V9","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2022","213 KILLBARRACK RD, KILBARRACK, DUBLIN 5","Dublin","D05X337","€192,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2022","24 DODDER BANK, DUNDRUM RD, MILLTOWN DUBLIN 14","Dublin","D14XR44","€475,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2022","24A GRANGE VIEW LAWN, CLONDALKIN, DUBLIN 20","Dublin","D22EK28","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2022","28 DORIS STREET, RINGSEND, DUBLIN 4","Dublin","D04YW64","€426,282.82","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2022","45 CROMWELLFORT RD, WALKINSTOWN, DUBLIN 12","Dublin","D12N9F3","€467,550.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2022","46 JULIET  SQUARE, ST EDMUNDS, LUCAN","Dublin","K78RX88","€297,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2022","47 LANSDOWNE PARK, BALLSBRIDGE, DUBLIN 4","Dublin","D04W6A2","€825,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2022","473 PEARSE VILLAS, SALLYNOGGIN, DUBLIN","Dublin","A96WC58","€470,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2022","48 KELLYS BAY, PROMENADE, SKERRIES","Dublin","K34YX39","€437,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2022","49 ESKER MANOR LUCAN, DUBLIN","Dublin","K78D656","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2022","5 BELMONT GARDENS, DONNYBROOK, DUBLIN 4","Dublin","D04N1N2","€1,625,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2022","53 LEOPARDSTOWN AVE, STILLORGAN, DUBLIN","Dublin","A94AP92","€830,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2022","55 THE COURTHOUSE, MAIN ST, RATHCOOLE","Dublin","D24F9H3","€191,128.54","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2022","56 SOUTH DOCK ST, RINGSEND, DUBLIN 4","Dublin","D04TY44","€550,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2022","56 THE ISLAND, CHAPELIZOD, DUBLIN 20","Dublin","D20VY63","€332,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2022","79 EDENMORE CRESCENT, RAHENY, DUBLIN 5","Dublin","D05W6X2","€120,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"10/01/2022","8 Ashwood Hall, Malahide","Dublin","","€1,145,374.45","No","Yes","New Dwelling house /Apartment",""
"10/01/2022","8 Lynnwood, Silchester Park, Glenageary","Dublin","","€944,933.92","No","Yes","New Dwelling house /Apartment",""
"10/01/2022","99 NEWBROOK AVE, DONAGHMEDE, RAHENY DUBLIN 5","Dublin","D13Y6X0","€345,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2022","APARTMENT 116 PREMIER SQUARE, FINGLAS, DUBLIN 11","Dublin","D11HWY2","€237,635.70","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2022","APT 14A, EARLS COURT, REUBEN ST DUBLIN 8","Dublin","D08E8Y2","€277,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2022","APT 1, 39 CAMDEN STREET LOWER, DUBLIN 2","Dublin","D02V343","€650,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2022","BLACKTHORN HILL, COOLMINE SAGGART, DUBLIN","Dublin","D24K54F","€420,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2022","RIVERSDALE COTTAGE, GLASNEVIN COURT, BALLYBOGGAN RD DUBLIN 11","Dublin","D11N5K7","€261,404.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2022","1 BLACKDITCH DR, BALLYFERMOT, DUBLIN 10","Dublin","D10KX40","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2022","11 INISHBOFIN, BAILEY VIEW, HARBOUR RD","Dublin","A96R122","€626,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2022","12 the park, citywest village, citywest","Dublin","","€359,030.84","No","Yes","New Dwelling house /Apartment",""
"11/01/2022","12 ZION RD, RATHGAR, DUBLIN 6","Dublin","D06K766","€1,260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2022","13 ANNFIELD CLOSE, CASTLEKNOCK, DUBLIN 15","Dublin","D15N621","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2022","14 CEDARMOUNT, ST BRIGIDS CHURCH RD, DUBLIN","Dublin","A94F853","€440,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2022","15 GRANGEVIEW PLACE, CLONDALKIN DUBLIN 22, DUBLIN","Dublin","D22PH68","€216,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2022","165 CIANLEA, RATHBEALE RD, SWORDS","Dublin","K67E260","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2022","17 ORMOND WAY, SWORDS, DUBLIN","Dublin","K67T0A6","€393,425.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2022","19 HERBERTON PARK, RIALTO, DUBLIN","Dublin","D08Y5RN","€435,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2022","2 RICHMOND LODGE, CONVENT AVE, FAIRVIEW DUBLIN 3","Dublin","D03AN23","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2022","23 BELARMINE CRESCENT, STEPASIDE, DUBLIN 18","Dublin","D18EV91","€510,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2022","29 CEDARBROOK WALK, CEDARBROOK, CHERRY ORCHARD DUBLIN 10","Dublin","D10CN87","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2022","29 LATCHFORD GREEN, CASTAHEANY, DUBLIN 15","Dublin","D15F2H7","€331,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2022","3 CAIRNBROOK MANOR, GLENAMUCK RD, CARRICKMINES DUBLIN 18","Dublin","D18YV26","€420,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2022","33 PARKSIDE GARDENS, PARKSIDE 2C, MALAHIDE ROAD","Dublin","D13WPY1","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2022","39 RAMLEH HALL, MOUNT ST ANNES, MILLTOWN","Dublin","D06C638","€480,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2022","3RD FLOOR, ST MONICA'S NURSING HOME, 28 BELVEDERE PLACE","Dublin","D01EY21","€1,550,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2022","4 CASTLEFIELD GREEN, CASTLEFIELD MANOR, TEMPLEOGUE DUBLIN 16","Dublin","D16Y2C2","€395,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2022","40 CLANDONAGH RD, DONNYCARNEY, DUBLIN 5","Dublin","D05TD99","€355,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2022","42 DEERPARK RD, MOUNT MERRION, DUBLIN","Dublin","A94RD63","€830,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2022","5 MONASTERY GATE GREEN, MONASTERY RD, CLONDALKIN DUBLIN 22","Dublin","D22NH95","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2022","52 ST FINTANS VILLAS, DEANS GRANGE, BLACKROCK","Dublin","A94D2H7","€490,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2022","7  ODINS WAY, TAYLORS LANE, RATHFARNHAM","Dublin","D16F4E9","€730,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2022","7 BELGARD CLOSE, TALLAGHT, DUBLIN 24","Dublin","D24Y5WD","€355,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2022","8 The Park, Citywest Village, Citywest","Dublin","","€356,711.35","No","Yes","New Dwelling house /Apartment",""
"11/01/2022","9 Graydon, Newcastle","Dublin","","€295,154.18","No","Yes","New Dwelling house /Apartment",""
"11/01/2022","APT 12, WESTGATE, CHRISTCHURCH DUBLIN 8","Dublin","D08HYH4","€272,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2022","APT 72, RIVER GARDENS, GLASNEVIN DUBLIN 9","Dublin","D09XP82","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2022","ST MARYS, MAIN ST, DONABATE","Dublin","K36E894","€800,400.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2022","1 CLARINDA MANOR, CLARINDA PARK EAST, DUN LAOGHAIRE","Dublin","A96H327","€525,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2022","103 CLONTARF RD, DUBLIN 3, DUBLIN","Dublin","D03F577","€800,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2022","135 BRIAN RD, MARINO, DUBLIN 3","Dublin","D03R7F4","€435,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2022","14 GALTYMORE CLOSE, DRIMNAGH, DUBLIN 12","Dublin","D12RY18","€406,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2022","147 KYLEMORE DR, BALLYFERMOT, DUBLIN 10","Dublin","D10PY57","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2022","16 ARDEEN, LUCAN, DUBLIN","Dublin","K78H9E4","€401,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2022","16 BEECHFIELD PLACE, CLONEE, DUBLIN 15","Dublin","D15K5K2","€292,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2022","16 The Park, Citywest Village, Citywest","Dublin","","€359,030.83","No","Yes","New Dwelling house /Apartment",""
